concessionaria,ano_do_pnv_snv,rodovia,sentido,latitude,longitude,km
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.17389,-48.61167,156.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.173,-48.61163,156.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.17181,-48.61158,156.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.1709,-48.61153,155.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.17001,-48.6115,155.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.16911,-48.61145,155.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.1682,-48.61142,155.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.16729,-48.61137,155.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.16639,-48.61133,155.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.16549,-48.61129,155.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.16459,-48.61124,155.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.16369,-48.61121,155.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.16296,-48.61118,155.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.16205,-48.61113,154.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.16115,-48.61109,154.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.16025,-48.61105,154.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.15934,-48.61101,154.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.15844,-48.61097,154.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.15754,-48.61093,154.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.15664,-48.61089,154.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.15573,-48.61085,154.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.15483,-48.61081,154.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.15392,-48.61076,154.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.15302,-48.61073,153.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.15212,-48.61068,153.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.15122,-48.61064,153.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.15032,-48.6106,153.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.14941,-48.61057,153.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.14851,-48.61052,153.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.14761,-48.61048,153.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.14671,-48.61044,153.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.1458,-48.61036,153.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.1449,-48.61028,153.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.144,-48.61023,152.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.1431,-48.61021,152.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.1422,-48.61022,152.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.14129,-48.6102,152.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.14039,-48.61016,152.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.13948,-48.61012,152.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.13858,-48.61008,152.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.13768,-48.61003,152.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.13678,-48.60999,152.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.13577,-48.60995,152.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.13488,-48.60991,151.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.13397,-48.60986,151.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.13307,-48.60983,151.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.13217,-48.60978,151.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.13126,-48.60975,151.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.13037,-48.6097,151.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.12946,-48.60967,151.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.12856,-48.60962,151.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.12765,-48.60958,151.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.12666,-48.60954,151.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.12576,-48.60949,150.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.12485,-48.60946,150.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.12396,-48.60942,150.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.12306,-48.60937,150.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.12215,-48.60933,150.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.12124,-48.60929,150.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.12034,-48.60925,150.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.11943,-48.60921,150.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.11853,-48.60922,150.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.11745,-48.60929,150.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.11655,-48.60942,149.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.11566,-48.60958,149.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.11478,-48.6098,149.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.1139,-48.61007,149.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.11305,-48.61038,149.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.11221,-48.61074,149.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.11137,-48.61116,149.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.11056,-48.61161,149.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.10978,-48.6121,149.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.10902,-48.61265,149.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.10827,-48.61321,148.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.10752,-48.61377,148.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.10677,-48.61434,148.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.10602,-48.6149,148.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.10527,-48.61547,148.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.10453,-48.61603,148.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.10377,-48.61659,148.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.10301,-48.61712,148.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.1022,-48.61758,148.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.10111,-48.61806,148.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.10023,-48.61833,147.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.09935,-48.61851,147.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.09845,-48.6186,147.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.09754,-48.61861,147.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.09665,-48.61853,147.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.09576,-48.61835,147.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.09488,-48.6181,147.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.09402,-48.61781,147.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.09314,-48.61752,147.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.0919,-48.61695,147.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.09116,-48.61638,146.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.09053,-48.61568,146.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08999,-48.61486,146.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08948,-48.61403,146.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08898,-48.61319,146.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08847,-48.61235,146.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08797,-48.61152,146.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08746,-48.61068,146.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08696,-48.60984,146.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08681,-48.60959,146.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08631,-48.60874,145.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08582,-48.6079,145.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08532,-48.60706,145.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08483,-48.60622,145.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08433,-48.60538,145.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08383,-48.60453,145.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08333,-48.60369,145.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08283,-48.60286,145.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08227,-48.60207,145.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08146,-48.60126,145.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.08069,-48.60073,144.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.07988,-48.60027,144.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.07908,-48.59981,144.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.07827,-48.59935,144.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.07747,-48.5989,144.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.07666,-48.59843,144.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.07585,-48.59798,144.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.07503,-48.59757,144.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.07421,-48.59715,144.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.07341,-48.5967,144.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.07259,-48.59625,143.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.07175,-48.59588,143.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.07088,-48.5956,143.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.06997,-48.59546,143.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.06906,-48.59548,143.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.06816,-48.59555,143.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.06727,-48.59563,143.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.06637,-48.59571,143.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.06547,-48.59578,143.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.06439,-48.59588,143.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.0635,-48.59597,142.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.0626,-48.59606,142.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.0617,-48.59617,142.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.0608,-48.59635,142.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.05993,-48.5966,142.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.05907,-48.59691,142.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.05827,-48.59735,142.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.05749,-48.59789,142.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.05668,-48.59832,142.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.05608,-48.59852,142.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.05518,-48.59863,141.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.05429,-48.59854,141.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.05342,-48.59827,141.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.05255,-48.59798,141.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.05166,-48.59779,141.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.05076,-48.59769,141.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.04985,-48.59771,141.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.04897,-48.59783,141.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.04808,-48.59805,141.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.04774,-48.59817,141.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.04689,-48.59852,140.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.04656,-48.59852,140.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.04589,-48.5989,140.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.04503,-48.59934,140.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.04403,-48.5999,140.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.0429,-48.6005,140.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.04176,-48.60113,140.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.04081,-48.60165,140.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.03966,-48.60226,140.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.03876,-48.6028,140.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.03788,-48.60321,139.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.03705,-48.60362,139.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.0362,-48.60398,139.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.03534,-48.60429,139.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.03447,-48.60455,139.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.03359,-48.60479,139.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.03272,-48.60502,139.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.03192,-48.60518,139.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.03102,-48.60522,138.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.03012,-48.60515,138.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.02922,-48.60517,138.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.02833,-48.60537,138.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.02746,-48.60568,138.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.02664,-48.6061,138.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.02582,-48.60653,138.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.025,-48.60696,138.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.02419,-48.60739,138.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.02403,-48.60748,138.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.02321,-48.6079,137.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.02239,-48.60833,137.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.02157,-48.60875,137.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.02076,-48.60918,137.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.01994,-48.60961,137.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.01912,-48.61004,137.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.0183,-48.61046,137.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.01748,-48.61089,137.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.01666,-48.61132,137.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.0158,-48.61177,137.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.01498,-48.6122,136.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.01417,-48.61262,136.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.01334,-48.61305,136.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.01252,-48.61348,136.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.0117,-48.61391,136.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.01089,-48.61434,136.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.01011,-48.61486,136.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00939,-48.61547,136.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00875,-48.61618,136.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00818,-48.61696,136.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00769,-48.61781,135.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.0073,-48.61872,135.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00699,-48.61967,135.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00671,-48.62062,135.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00643,-48.62159,135.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00615,-48.62255,135.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00587,-48.62351,135.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00559,-48.62445,135.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.0053,-48.62542,135.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00494,-48.62666,135.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00466,-48.62762,134.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00438,-48.62857,134.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.0041,-48.62953,134.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00382,-48.63049,134.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00354,-48.63145,134.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00326,-48.63241,134.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00298,-48.63337,134.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00269,-48.63433,134.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00241,-48.63528,134.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00213,-48.63624,134.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00185,-48.6372,133.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00157,-48.63815,133.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00128,-48.63912,133.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.001,-48.64008,133.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00072,-48.64104,133.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00044,-48.642,133.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-27.00016,-48.64296,133.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99988,-48.64392,133.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.9996,-48.64487,133.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99926,-48.64602,133.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99898,-48.64699,132.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.9987,-48.64794,132.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99842,-48.6489,132.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99814,-48.64985,132.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99786,-48.65081,132.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99758,-48.65177,132.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.9973,-48.65273,132.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99704,-48.65369,132.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99676,-48.65465,132.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99648,-48.65551,132.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99611,-48.65643,131.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99565,-48.65729,131.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99511,-48.65809,131.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99452,-48.65886,131.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99394,-48.65962,131.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99335,-48.66039,131.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99274,-48.66113,131.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99208,-48.6618,131.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.99136,-48.66242,131.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.9907,-48.66295,131.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98996,-48.66353,130.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98923,-48.66411,130.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98849,-48.6647,130.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98776,-48.66528,130.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98702,-48.66586,130.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98629,-48.66644,130.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98558,-48.66709,130.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98497,-48.66783,130.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98446,-48.66866,130.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98402,-48.66966,130.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98367,-48.67059,129.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98333,-48.67152,129.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98299,-48.67246,129.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98264,-48.6734,129.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98229,-48.67432,129.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98187,-48.67521,129.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.9815,-48.67613,129.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.9812,-48.67709,129.2
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98092,-48.67806,129.1
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98061,-48.67889,129.0
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.98017,-48.67976,128.9
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.9796,-48.68054,128.8
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.97893,-48.68121,128.7
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.97817,-48.68174,128.6
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.97734,-48.68213,128.5
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.97646,-48.68235,128.4
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.97556,-48.68249,128.3
AUTOPISTA LITORAL SUL,2009,BR-101/SC,Decrescente,-26.97466,-48.68262,128.2
