concessionaria;ano_do_pnv_snv;rodovia;km_m;sentido;latitude;longitude
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,240;Crescente;-27,631435;-48,660708
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,340;Crescente;-27,632103;-48,661383
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,440;Crescente;-27,632778;-48,662060
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,540;Crescente;-27,633446;-48,662713
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,640;Crescente;-27,634172;-48,663324
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,740;Crescente;-27,634950;-48,663848
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,840;Crescente;-27,635700;-48,664397
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,940;Crescente;-27,636457;-48,664944
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,040;Crescente;-27,637120;-48,665430
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,140;Crescente;-27,637877;-48,665990
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,240;Crescente;-27,638627;-48,666538
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,340;Crescente;-27,639378;-48,667085
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,440;Crescente;-27,640135;-48,667632
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,540;Crescente;-27,640897;-48,668191
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,640;Crescente;-27,641640;-48,668729
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,740;Crescente;-27,642404;-48,669285
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,840;Crescente;-27,643156;-48,669837
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,940;Crescente;-27,643900;-48,670386
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,040;Crescente;-27,644660;-48,670936
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,140;Crescente;-27,645398;-48,671472
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,240;Crescente;-27,646164;-48,672044
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,340;Crescente;-27,646903;-48,672577
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,440;Crescente;-27,647656;-48,673123
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,540;Crescente;-27,648412;-48,673660
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,640;Crescente;-27,649158;-48,674220
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,740;Crescente;-27,649904;-48,674786
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,840;Crescente;-27,650670;-48,675336
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,940;Crescente;-27,651428;-48,675877
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,040;Crescente;-27,652022;-48,676323
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,140;Crescente;-27,652735;-48,676944
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,240;Crescente;-27,653443;-48,677553
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,340;Crescente;-27,654162;-48,678146
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,440;Crescente;-27,655000;-48,678538
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,540;Crescente;-27,655718;-48,679032
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,640;Crescente;-27,656557;-48,678749
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,740;Crescente;-27,657442;-48,678563
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,840;Crescente;-27,658298;-48,678267
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,940;Crescente;-27,659140;-48,677937
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,040;Crescente;-27,659977;-48,677565
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,140;Crescente;-27,660821;-48,677178
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,240;Crescente;-27,661643;-48,676810
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,340;Crescente;-27,662470;-48,676423
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,440;Crescente;-27,663306;-48,676049
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,540;Crescente;-27,664149;-48,675671
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,640;Crescente;-27,664979;-48,675324
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,740;Crescente;-27,665835;-48,674990
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,840;Crescente;-27,666662;-48,674615
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,940;Crescente;-27,667507;-48,674253
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,040;Crescente;-27,668343;-48,673902
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,140;Crescente;-27,669439;-48,673313
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,240;Crescente;-27,670469;-48,673055
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,340;Crescente;-27,671331;-48,672741
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,440;Crescente;-27,672192;-48,672431
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,540;Crescente;-27,673026;-48,672095
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,640;Crescente;-27,673863;-48,671743
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,740;Crescente;-27,674691;-48,671395
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,840;Crescente;-27,675542;-48,671040
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,940;Crescente;-27,676385;-48,670710
AUTOPISTA LITORAL SUL;2009;BR-101/SC;218,040;Crescente;-27,677315;-48,670314
AUTOPISTA LITORAL SUL;2009;BR-101/SC;218,140;Crescente;-27,678146;-48,669961
AUTOPISTA LITORAL SUL;2009;BR-101/SC;218,240;Crescente;-27,679009;-48,669613
AUTOPISTA LITORAL SUL;2009;BR-101/SC;218,340;Crescente;-27,679847;-48,669259
AUTOPISTA LITORAL SUL;2009;BR-101/SC;219,700;Crescente;-27,689483;-48,665192
AUTOPISTA LITORAL SUL;2009;BR-101/SC;219,800;Crescente;-27,690291;-48,664850
AUTOPISTA LITORAL SUL;2009;BR-101/SC;219,900;Crescente;-27,691172;-48,664679
AUTOPISTA LITORAL SUL;2009;BR-101/SC;220,000;Crescente;-27,692050;-48,664576
AUTOPISTA LITORAL SUL;2009;BR-101/SC;220,100;Crescente;-27,692934;-48,664667
AUTOPISTA LITORAL SUL;2009;BR-101/SC;220,200;Crescente;-27,693746;-48,664222
AUTOPISTA LITORAL SUL;2009;BR-101/SC;220,300;Crescente;-27,694374;-48,663505
AUTOPISTA LITORAL SUL;2009;BR-101/SC;220,400;Crescente;-27,695083;-48,662896
AUTOPISTA LITORAL SUL;2009;BR-101/SC;220,500;Crescente;-27,695889;-48,662453
AUTOPISTA LITORAL SUL;2009;BR-101/SC;220,600;Crescente;-27,696712;-48,662091
AUTOPISTA LITORAL SUL;2009;BR-101/SC;220,700;Crescente;-27,699872;-48,660672
AUTOPISTA LITORAL SUL;2009;BR-101/SC;221,100;Crescente;-27,703038;-48,659267
AUTOPISTA LITORAL SUL;2009;BR-101/SC;221,800;Crescente;-27,708388;-48,656353
AUTOPISTA LITORAL SUL;2009;BR-101/SC;222,900;Crescente;-27,715779;-48,648837
AUTOPISTA LITORAL SUL;2009;BR-101/SC;223,350;Crescente;-27,719790;-48,646426
AUTOPISTA LITORAL SUL;2009;BR-101/SC;223,351;Crescente;-27,719838;-48,646409
AUTOPISTA LITORAL SUL;2009;BR-101/SC;223,500;Crescente;-27,720950;-48,645597
AUTOPISTA LITORAL SUL;2009;BR-101/SC;223,501;Crescente;-27,720989;-48,645559
AUTOPISTA LITORAL SUL;2009;BR-101/SC;223,700;Crescente;-27,722785;-48,644404
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,220;Crescente;-27,752568;-48,633975
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,320;Crescente;-27,753400;-48,633626
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,420;Crescente;-27,754278;-48,633471
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,520;Crescente;-27,755145;-48,633334
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,620;Crescente;-27,755872;-48,632759
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,720;Crescente;-27,756670;-48,632320
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,820;Crescente;-27,757510;-48,631932
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,920;Crescente;-27,758336;-48,631569
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,020;Crescente;-27,759175;-48,631198
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,120;Crescente;-27,760029;-48,630948
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,220;Crescente;-27,760942;-48,630857
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,320;Crescente;-27,761829;-48,630908
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,420;Crescente;-27,762737;-48,630988
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,520;Crescente;-27,763614;-48,631040
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,620;Crescente;-27,764512;-48,631058
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,720;Crescente;-27,765425;-48,631164
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,820;Crescente;-27,766319;-48,631255
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,920;Crescente;-27,767155;-48,631532
AUTOPISTA LITORAL SUL;2009;BR-101/SC;229,020;Crescente;-27,767968;-48,631808
AUTOPISTA LITORAL SUL;2009;BR-101/SC;229,120;Crescente;-27,768733;-48,632314
AUTOPISTA LITORAL SUL;2009;BR-101/SC;237,800;Crescente;-27,842373;-48,634764
AUTOPISTA LITORAL SUL;2009;BR-101/SC;238,600;Crescente;-27,848858;-48,638205
AUTOPISTA LITORAL SUL;2009;BR-101/SC;243,300;Crescente;-27,889640;-48,648227
AUTOPISTA LITORAL SUL;2009;BR-101/SC;243,700;Crescente;-27,893269;-48,648515
AUTOPISTA LITORAL SUL;2009;BR-101/SC;238,790;Decrescente;-27,850235;-48,639195
AUTOPISTA LITORAL SUL;2009;BR-101/SC;238,690;Decrescente;-27,849588;-48,638487
AUTOPISTA LITORAL SUL;2009;BR-101/SC;238,590;Decrescente;-27,848999;-48,637832
AUTOPISTA LITORAL SUL;2009;BR-101/SC;238,490;Decrescente;-27,848308;-48,637158
AUTOPISTA LITORAL SUL;2009;BR-101/SC;238,390;Decrescente;-27,847505;-48,636741
AUTOPISTA LITORAL SUL;2009;BR-101/SC;238,290;Decrescente;-27,846714;-48,636307
AUTOPISTA LITORAL SUL;2009;BR-101/SC;238,190;Decrescente;-27,845911;-48,635854
AUTOPISTA LITORAL SUL;2009;BR-101/SC;238,090;Decrescente;-27,845081;-48,635449
AUTOPISTA LITORAL SUL;2009;BR-101/SC;237,990;Decrescente;-27,844267;-48,635048
AUTOPISTA LITORAL SUL;2009;BR-101/SC;237,890;Decrescente;-27,843442;-48,634644
AUTOPISTA LITORAL SUL;2009;BR-101/SC;237,790;Decrescente;-27,842619;-48,634244
AUTOPISTA LITORAL SUL;2009;BR-101/SC;237,690;Decrescente;-27,841785;-48,633833
AUTOPISTA LITORAL SUL;2009;BR-101/SC;237,590;Decrescente;-27,840967;-48,633433
AUTOPISTA LITORAL SUL;2009;BR-101/SC;237,490;Decrescente;-27,840149;-48,633032
AUTOPISTA LITORAL SUL;2009;BR-101/SC;237,390;Decrescente;-27,839300;-48,632743
AUTOPISTA LITORAL SUL;2009;BR-101/SC;237,290;Decrescente;-27,838450;-48,632433
AUTOPISTA LITORAL SUL;2009;BR-101/SC;229,300;Decrescente;-27,770527;-48,633080
AUTOPISTA LITORAL SUL;2009;BR-101/SC;229,200;Decrescente;-27,769822;-48,632651
AUTOPISTA LITORAL SUL;2009;BR-101/SC;229,100;Decrescente;-27,769136;-48,632010
AUTOPISTA LITORAL SUL;2009;BR-101/SC;229,000;Decrescente;-27,768538;-48,631268
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,900;Decrescente;-27,767714;-48,630877
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,800;Decrescente;-27,766823;-48,630737
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,700;Decrescente;-27,765936;-48,630627
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,600;Decrescente;-27,765013;-48,630596
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,500;Decrescente;-27,764132;-48,630514
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,400;Decrescente;-27,763230;-48,630451
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,300;Decrescente;-27,762352;-48,630400
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,200;Decrescente;-27,761450;-48,630364
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,100;Decrescente;-27,760551;-48,630355
AUTOPISTA LITORAL SUL;2009;BR-101/SC;228,000;Decrescente;-27,759665;-48,630507
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,900;Decrescente;-27,758794;-48,630818
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,800;Decrescente;-27,757945;-48,631190
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,700;Decrescente;-27,757111;-48,631545
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,600;Decrescente;-27,756266;-48,631830
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,500;Decrescente;-27,755412;-48,632088
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,400;Decrescente;-27,754603;-48,632318
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,300;Decrescente;-27,754079;-48,632817
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,200;Decrescente;-27,753262;-48,633290
AUTOPISTA LITORAL SUL;2009;BR-101/SC;227,100;Decrescente;-27,752464;-48,633771
AUTOPISTA LITORAL SUL;2009;BR-101/SC;223,600;Decrescente;-27,721403;-48,644944
AUTOPISTA LITORAL SUL;2009;BR-101/SC;222,800;Decrescente;-27,715643;-48,648615
AUTOPISTA LITORAL SUL;2009;BR-101/SC;222,000;Decrescente;-27,709622;-48,654402
AUTOPISTA LITORAL SUL;2009;BR-101/SC;221,000;Decrescente;-27,702163;-48,659272
AUTOPISTA LITORAL SUL;2009;BR-101/SC;220,730;Decrescente;-27,699783;-48,660381
AUTOPISTA LITORAL SUL;2009;BR-101/SC;220,630;Decrescente;-27,698982;-48,660425
AUTOPISTA LITORAL SUL;2009;BR-101/SC;220,530;Decrescente;-27,698128;-48,660786
AUTOPISTA LITORAL SUL;2009;BR-101/SC;220,430;Decrescente;-27,697291;-48,661141
AUTOPISTA LITORAL SUL;2009;BR-101/SC;220,330;Decrescente;-27,696451;-48,661511
AUTOPISTA LITORAL SUL;2009;BR-101/SC;218,400;Decrescente;-27,679983;-48,668509
AUTOPISTA LITORAL SUL;2009;BR-101/SC;218,300;Decrescente;-27,679234;-48,668844
AUTOPISTA LITORAL SUL;2009;BR-101/SC;218,200;Decrescente;-27,678393;-48,669204
AUTOPISTA LITORAL SUL;2009;BR-101/SC;218,100;Decrescente;-27,677546;-48,669562
AUTOPISTA LITORAL SUL;2009;BR-101/SC;218,000;Decrescente;-27,676971;-48,669805
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,900;Decrescente;-27,676127;-48,670161
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,800;Decrescente;-27,675297;-48,670552
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,700;Decrescente;-27,674454;-48,670911
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,600;Decrescente;-27,673601;-48,671288
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,500;Decrescente;-27,672777;-48,671634
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,400;Decrescente;-27,671927;-48,671995
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,300;Decrescente;-27,671099;-48,672345
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,200;Decrescente;-27,670250;-48,672684
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,100;Decrescente;-27,669384;-48,673014
AUTOPISTA LITORAL SUL;2009;BR-101/SC;217,000;Decrescente;-27,668570;-48,673381
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,900;Decrescente;-27,667727;-48,673743
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,800;Decrescente;-27,666896;-48,674096
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,700;Decrescente;-27,666032;-48,674461
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,600;Decrescente;-27,665207;-48,674805
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,500;Decrescente;-27,664365;-48,675164
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,400;Decrescente;-27,663525;-48,675532
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,300;Decrescente;-27,662696;-48,675899
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,200;Decrescente;-27,661850;-48,676283
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,100;Decrescente;-27,661024;-48,676655
AUTOPISTA LITORAL SUL;2009;BR-101/SC;216,000;Decrescente;-27,660190;-48,677038
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,900;Decrescente;-27,659365;-48,677408
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,800;Decrescente;-27,658513;-48,677788
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,700;Decrescente;-27,657662;-48,678051
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,600;Decrescente;-27,656778;-48,678145
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,500;Decrescente;-27,655884;-48,678107
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,400;Decrescente;-27,655002;-48,677902
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,300;Decrescente;-27,654159;-48,677533
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,200;Decrescente;-27,653407;-48,677010
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,100;Decrescente;-27,652682;-48,676387
AUTOPISTA LITORAL SUL;2009;BR-101/SC;215,000;Decrescente;-27,652095;-48,675940
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,900;Decrescente;-27,651345;-48,675399
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,800;Decrescente;-27,650579;-48,674833
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,700;Decrescente;-27,649864;-48,674243
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,600;Decrescente;-27,649116;-48,673691
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,500;Decrescente;-27,648359;-48,673148
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,400;Decrescente;-27,647613;-48,672590
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,300;Decrescente;-27,646858;-48,672036
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,200;Decrescente;-27,646108;-48,671488
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,100;Decrescente;-27,645356;-48,670939
AUTOPISTA LITORAL SUL;2009;BR-101/SC;214,000;Decrescente;-27,644752;-48,670498
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,900;Decrescente;-27,644005;-48,669951
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,800;Decrescente;-27,643252;-48,669395
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,700;Decrescente;-27,642495;-48,668860
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,600;Decrescente;-27,641757;-48,668296
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,500;Decrescente;-27,640981;-48,667733
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,400;Decrescente;-27,640238;-48,667192
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,300;Decrescente;-27,639504;-48,666641
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,200;Decrescente;-27,638736;-48,666100
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,100;Decrescente;-27,637980;-48,665540
AUTOPISTA LITORAL SUL;2009;BR-101/SC;213,000;Decrescente;-27,637246;-48,664965
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,900;Decrescente;-27,636477;-48,664462
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,800;Decrescente;-27,635713;-48,663911
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,700;Decrescente;-27,634950;-48,663352
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,690;Decrescente;-27,634896;-48,663314
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,600;Decrescente;-27,634215;-48,662820
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,500;Decrescente;-27,633488;-48,662222
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,400;Decrescente;-27,632815;-48,661554
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,300;Decrescente;-27,632141;-48,660897
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,200;Decrescente;-27,631459;-48,660217
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,100;Decrescente;-27,630791;-48,659538
AUTOPISTA LITORAL SUL;2009;BR-101/SC;212,000;Decrescente;-27,630185;-48,658930
AUTOPISTA LITORAL SUL;2009;BR-101/SC;211,900;Decrescente;-27,629504;-48,658227
AUTOPISTA LITORAL SUL;2009;BR-101/SC;211,800;Decrescente;-27,628866;-48,657580
AUTOPISTA LITORAL SUL;2009;BR-101/SC;211,700;Decrescente;-27,628206;-48,656912
AUTOPISTA LITORAL SUL;2009;BR-101/SC;211,600;Decrescente;-27,627543;-48,656240
AUTOPISTA LITORAL SUL;2009;BR-101/SC;211,500;Decrescente;-27,626874;-48,655570
AUTOPISTA LITORAL SUL;2009;BR-101/SC;211,400;Decrescente;-27,626189;-48,654885
AUTOPISTA LITORAL SUL;2009;BR-101/SC;211,300;Decrescente;-27,625514;-48,654226
AUTOPISTA LITORAL SUL;2009;BR-101/SC;211,200;Decrescente;-27,624858;-48,653580
AUTOPISTA LITORAL SUL;2009;BR-101/SC;211,100;Decrescente;-27,624177;-48,652905
AUTOPISTA LITORAL SUL;2009;BR-101/SC;211,000;Decrescente;-27,623565;-48,652296
AUTOPISTA LITORAL SUL;2009;BR-101/SC;210,900;Decrescente;-27,622911;-48,651617
AUTOPISTA LITORAL SUL;2009;BR-101/SC;210,800;Decrescente;-27,622260;-48,650926
AUTOPISTA LITORAL SUL;2009;BR-101/SC;210,700;Decrescente;-27,621586;-48,650245
AUTOPISTA LITORAL SUL;2009;BR-101/SC;210,600;Decrescente;-27,620916;-48,649561
AUTOPISTA LITORAL SUL;2009;BR-101/SC;210,500;Decrescente;-27,620263;-48,648896
AUTOPISTA LITORAL SUL;2009;BR-101/SC;210,400;Decrescente;-27,619575;-48,648222
AUTOPISTA LITORAL SUL;2009;BR-101/SC;210,300;Decrescente;-27,618917;-48,647544
AUTOPISTA LITORAL SUL;2009;BR-101/SC;210,200;Decrescente;-27,618244;-48,646862
AUTOPISTA LITORAL SUL;2009;BR-101/SC;210,100;Decrescente;-27,617724;-48,646338
AUTOPISTA LITORAL SUL;2009;BR-101/SC;210,000;Decrescente;-27,617652;-48,646263
AUTOPISTA LITORAL SUL;2009;BR-101/SC;209,900;Decrescente;-27,616972;-48,645584
AUTOPISTA LITORAL SUL;2009;BR-101/SC;209,800;Decrescente;-27,616322;-48,644920
AUTOPISTA LITORAL SUL;2009;BR-101/SC;209,700;Decrescente;-27,615651;-48,644251
AUTOPISTA LITORAL SUL;2009;BR-101/SC;209,600;Decrescente;-27,614968;-48,643594
AUTOPISTA LITORAL SUL;2009;BR-101/SC;209,500;Decrescente;-27,614304;-48,642925
AUTOPISTA LITORAL SUL;2009;BR-101/SC;209,400;Decrescente;-27,613645;-48,642216
AUTOPISTA LITORAL SUL;2009;BR-101/SC;209,300;Decrescente;-27,612951;-48,641587
AUTOPISTA LITORAL SUL;2009;BR-101/SC;209,200;Decrescente;-27,612277;-48,640921
AUTOPISTA LITORAL SUL;2009;BR-101/SC;209,100;Decrescente;-27,611611;-48,640255
AUTOPISTA LITORAL SUL;2009;BR-101/SC;209,000;Decrescente;-27,610955;-48,639572
AUTOPISTA LITORAL SUL;2009;BR-101/SC;208,900;Decrescente;-27,610280;-48,638877
AUTOPISTA LITORAL SUL;2009;BR-101/SC;208,800;Decrescente;-27,608889;-48,637474
AUTOPISTA LITORAL SUL;2009;BR-101/SC;208,700;Decrescente;-27,608208;-48,636788
AUTOPISTA LITORAL SUL;2009;BR-101/SC;208,600;Decrescente;-27,607562;-48,636121
AUTOPISTA LITORAL SUL;2009;BR-101/SC;208,500;Decrescente;-27,606893;-48,635435
AUTOPISTA LITORAL SUL;2009;BR-101/SC;208,400;Decrescente;-27,606147;-48,634643
AUTOPISTA LITORAL SUL;2009;BR-101/SC;208,300;Decrescente;-27,605548;-48,634088
AUTOPISTA LITORAL SUL;2009;BR-101/SC;208,200;Decrescente;-27,604913;-48,633404
AUTOPISTA LITORAL SUL;2009;BR-101/SC;208,100;Decrescente;-27,604222;-48,632728
AUTOPISTA LITORAL SUL;2009;BR-101/SC;208,000;Decrescente;-27,603581;-48,632028
AUTOPISTA LITORAL SUL;2009;BR-101/SC;207,900;Decrescente;-27,603020;-48,631128
AUTOPISTA LITORAL SUL;2009;BR-101/SC;207,800;Decrescente;-27,602648;-48,630198
AUTOPISTA LITORAL SUL;2009;BR-101/SC;207,700;Decrescente;-27,602407;-48,629231
AUTOPISTA LITORAL SUL;2009;BR-101/SC;207,600;Decrescente;-27,602218;-48,628277
AUTOPISTA LITORAL SUL;2009;BR-101/SC;207,500;Decrescente;-27,602013;-48,627285
AUTOPISTA LITORAL SUL;2009;BR-101/SC;207,400;Decrescente;-27,601820;-48,626280
AUTOPISTA LITORAL SUL;2009;BR-101/SC;207,300;Decrescente;-27,601655;-48,625305
AUTOPISTA LITORAL SUL;2009;BR-101/SC;207,200;Decrescente;-27,601432;-48,624309
AUTOPISTA LITORAL SUL;2009;BR-101/SC;207,100;Decrescente;-27,601034;-48,623416
AUTOPISTA LITORAL SUL;2009;BR-101/SC;207,000;Decrescente;-27,600433;-48,622662
AUTOPISTA LITORAL SUL;2009;BR-101/SC;206,900;Decrescente;-27,599755;-48,622022
AUTOPISTA LITORAL SUL;2009;BR-101/SC;206,800;Decrescente;-27,599070;-48,621393
AUTOPISTA LITORAL SUL;2009;BR-101/SC;206,700;Decrescente;-27,598381;-48,620748
AUTOPISTA LITORAL SUL;2009;BR-101/SC;206,600;Decrescente;-27,597656;-48,620131
AUTOPISTA LITORAL SUL;2009;BR-101/SC;206,500;Decrescente;-27,596866;-48,619631
AUTOPISTA LITORAL SUL;2009;BR-101/SC;206,400;Decrescente;-27,596024;-48,619310
AUTOPISTA LITORAL SUL;2009;BR-101/SC;206,300;Decrescente;-27,595170;-48,619006
AUTOPISTA LITORAL SUL;2009;BR-101/SC;206,200;Decrescente;-27,594299;-48,618754
AUTOPISTA LITORAL SUL;2009;BR-101/SC;206,100;Decrescente;-27,593449;-48,618474
AUTOPISTA LITORAL SUL;2009;BR-101/SC;206,000;Decrescente;-27,592583;-48,618187
AUTOPISTA LITORAL SUL;2009;BR-101/SC;205,900;Decrescente;-27,591099;-48,617698
AUTOPISTA LITORAL SUL;2009;BR-101/SC;205,800;Decrescente;-27,590258;-48,617414
