concessionaria;ano_do_pnv_snv;uf;rodovia;tipo_de_pista;sentido;direcao;situacao;data_da_inativacao;km_m_inicio;latitude_inicio;longitude_inicio;km_m_final;latitude_final;longitude_final
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;659,890;-11,618100;-49,046200;660,140;-11,620200;-49,046900
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;661,460;-11,631600;-49,050700;664,320;-11,656200;-49,058900
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;666,160;-11,672100;-49,064200;667,120;-11,680300;-49,067000
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;667,670;-11,685100;-49,068600;668,640;-11,693500;-49,071000
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;669,820;-11,704000;-49,073400;671,100;-11,715300;-49,075900
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;674,320;-11,743500;-49,083400;674,830;-11,747300;-49,086200
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;675,780;-11,754100;-49,091500;676,600;-11,760100;-49,096100
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;677,520;-11,766700;-49,101300;678,460;-11,773400;-49,106500
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;679,860;-11,783500;-49,114400;680,620;-11,789500;-49,117700
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;680,990;-11,792600;-49,119200;682,560;-11,805600;-49,125300
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;686,040;-11,834000;-49,138900;686,450;-11,837400;-49,140500
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;687,290;-11,844300;-49,143900;687,850;-11,848900;-49,146000
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;690,640;-11,871900;-49,157000;691,110;-11,875700;-49,158800
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;692,380;-11,886200;-49,163800;693,720;-11,897200;-49,169100
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;694,180;-11,901000;-49,170900;695,440;-11,911400;-49,175800
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;695,800;-11,914300;-49,177200;696,680;-11,921500;-49,180700
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;698,090;-11,933100;-49,186200;698,420;-11,935800;-49,187500
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;698,750;-11,938500;-49,188800;699,140;-11,941800;-49,190400
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;699,500;-11,944800;-49,191800;699,820;-11,947400;-49,193000
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;701,220;-11,958900;-49,198500;705,120;-11,993300;-49,201600
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;706,690;-12,007400;-49,200800;708,100;-12,020300;-49,200000
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;708,520;-12,024100;-49,199800;709,400;-12,032100;-49,199300
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;709,800;-12,035700;-49,199100;710,460;-12,041600;-49,199700
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;712,150;-12,056800;-49,202300;712,810;-12,063100;-49,203400
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;713,230;-12,066700;-49,204000;716,540;-12,093000;-49,193100
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;717,920;-12,103600;-49,186100;718,520;-12,108100;-49,183100
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;719,900;-12,118600;-49,176100;723,170;-12,146600;-49,166300
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;723,490;-12,149300;-49,165400;725,100;-12,163300;-49,161000
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;725,900;-12,170200;-49,158900;727,760;-12,186600;-49,155600
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;730,220;-12,209000;-49,156700;730,550;-12,212100;-49,156900
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;732,050;-12,225600;-49,157600;732,900;-12,233200;-49,158000
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;733,680;-12,240300;-49,158300;734,660;-12,249200;-49,158800
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;735,580;-12,257600;-49,159200;736,300;-12,264200;-49,159600
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;736,780;-12,268500;-49,159800;739,280;-12,290900;-49,158600
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;740,660;-12,302800;-49,154900;742,100;-12,315300;-49,151000
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;742,870;-12,322000;-49,148900;743,850;-12,330600;-49,148600
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;745,620;-12,346400;-49,152300;747,120;-12,359100;-49,148000
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;747,860;-12,365200;-49,145200;748,320;-12,369000;-49,143500
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;748,670;-12,371900;-49,142100;749,830;-12,381500;-49,137800
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;750,640;-12,388300;-49,134700;751,270;-12,393500;-49,132300
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;751,950;-12,399100;-49,129800;753,690;-12,414600;-49,126600
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;755,400;-12,429800;-49,123800;755,720;-12,432600;-49,123300
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;756,060;-12,435800;-49,122700;756,380;-12,438600;-49,122200
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;758,080;-12,453700;-49,119400;759,960;-12,470700;-49,118500
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;762,370;-12,492400;-49,116800;763,300;-12,500500;-49,114600
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;763,660;-12,503500;-49,113400;764,280;-12,508700;-49,111300
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;769,080;-12,549300;-49,094900;770,100;-12,557100;-49,090100
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;771,960;-12,570100;-49,079100;773,610;-12,583900;-49,074700
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;776,070;-12,606100;-49,072500;777,100;-12,615400;-49,071600
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;780,020;-12,641700;-49,069000;780,360;-12,644800;-49,068700
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;781,740;-12,657300;-49,067400;784,640;-12,683200;-49,069200
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;785,270;-12,688800;-49,070400;786,520;-12,699900;-49,072700
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;787,190;-12,705800;-49,074000;787,570;-12,709100;-49,074700
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;788,500;-12,717500;-49,076500;788,740;-12,719600;-49,077000
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;790,100;-12,731600;-49,079600;794,120;-12,767300;-49,087400
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;796,400;-12,787600;-49,091800;799,300;-12,813300;-49,097500
ECOVIAS DO ARAGUAIA;2021;TO;BR-153;Principal;Decrescente;Norte;Ativo;;799,810;-12,817800;-49,098500;801,860;-12,835900;-49,102400
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;301,520;-15,221800;-48,696200;302,570;-15,230600;-48,693900
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;304,640;-15,249000;-48,689100;305,660;-15,258100;-48,687300
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;306,300;-15,263900;-48,686500;307,780;-15,276700;-48,682800
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;308,240;-15,280600;-48,681400;308,850;-15,285800;-48,679500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;309,150;-15,288300;-48,678600;310,090;-15,296100;-48,674900
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;310,840;-15,301500;-48,670700;311,820;-15,308700;-48,665300
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;312,660;-15,314800;-48,660700;313,220;-15,319000;-48,657700
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;314,900;-15,332200;-48,649900;315,560;-15,337600;-48,647600
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;316,400;-15,345300;-48,647200;316,870;-15,349500;-48,646900
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;317,210;-15,352600;-48,646800;317,910;-15,358900;-48,646400
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;318,190;-15,361400;-48,646200;318,620;-15,365300;-48,646000
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;318,940;-15,368300;-48,645800;319,270;-15,371200;-48,645700
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;319,540;-15,373700;-48,645500;320,310;-15,380400;-48,644400
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;320,900;-15,384900;-48,641400;322,620;-15,398600;-48,633700
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;322,970;-15,401500;-48,632200;323,540;-15,406100;-48,629800
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;324,400;-15,413000;-48,626200;324,850;-15,416700;-48,624500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;325,930;-15,426200;-48,622100;326,560;-15,431700;-48,620800
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;326,860;-15,434400;-48,620200;327,230;-15,437700;-48,619400
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;327,540;-15,440400;-48,618700;328,020;-15,444700;-48,617700
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;329,720;-15,459700;-48,614100;330,660;-15,468000;-48,614100
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;331,700;-15,477400;-48,615600;333,290;-15,491500;-48,618500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;333,560;-15,493900;-48,619000;333,870;-15,496600;-48,619500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;334,420;-15,501400;-48,620400;334,880;-15,505500;-48,621100
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;337,080;-15,525100;-48,624800;338,550;-15,537700;-48,622500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;338,820;-15,540100;-48,622600;339,300;-15,544500;-48,622700
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;339,640;-15,547600;-48,622800;341,120;-15,561000;-48,622300
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;341,440;-15,563900;-48,622000;343,440;-15,580300;-48,628100
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;344,040;-15,584200;-48,631400;344,400;-15,586800;-48,633600
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;344,700;-15,588800;-48,635400;345,210;-15,592500;-48,638300
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;345,860;-15,597600;-48,641300;346,140;-15,599800;-48,642600
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;346,400;-15,601800;-48,643800;346,960;-15,605700;-48,647100
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;347,220;-15,606600;-48,649400;348,220;-15,611500;-48,656900
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;348,620;-15,614400;-48,659200;349,050;-15,617500;-48,661700
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;349,400;-15,620000;-48,663700;350,320;-15,627300;-48,667500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;350,730;-15,630300;-48,669700;351,770;-15,638700;-48,673800
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;352,180;-15,641900;-48,675800;353,530;-15,651800;-48,683100
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;354,240;-15,658100;-48,684200;354,900;-15,663500;-48,686400
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;355,500;-15,667200;-48,690700;357,090;-15,674100;-48,702700
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;357,100;-15,674100;-48,702700;359,940;-15,696500;-48,699700
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;361,090;-15,703700;-48,692100;365,180;-15,731400;-48,709400
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;365,420;-15,731900;-48,711600;366,230;-15,735600;-48,718000
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;366,480;-15,737000;-48,719800;366,830;-15,739200;-48,722100
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;367,070;-15,741200;-48,723200;370,790;-15,753000;-48,749100
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;376,240;-15,795000;-48,775200;378,420;-15,812900;-48,781700
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;378,900;-15,816900;-48,780100;381,060;-15,835000;-48,777900
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;381,380;-15,836900;-48,775600;387,600;-15,878400;-48,787400
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;388,110;-15,881200;-48,791100;392,900;-15,917700;-48,808900
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;393,080;-15,919300;-48,808800;393,340;-15,921200;-48,807600
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;393,990;-15,926500;-48,805600;397,100;-15,953100;-48,805900
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;397,440;-15,955000;-48,808500;399,900;-15,970800;-48,823800
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;400,150;-15,972900;-48,824600;400,400;-15,974900;-48,825400
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;400,650;-15,977100;-48,826300;401,880;-15,987200;-48,830900
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;402,130;-15,988800;-48,832600;402,910;-15,993900;-48,837500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;403,150;-15,996000;-48,838300;403,510;-15,999000;-48,839500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;403,800;-16,001400;-48,840400;404,780;-16,009800;-48,841200
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;405,000;-16,011400;-48,840000;406,490;-16,023100;-48,840600
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;407,230;-16,026800;-48,846200;408,890;-16,039900;-48,851900
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;409,710;-16,047300;-48,852800;411,910;-16,067000;-48,854100
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;412,920;-16,076100;-48,852700;414,830;-16,092800;-48,852800
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;415,140;-16,095500;-48,853900;419,970;-16,116800;-48,889300
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;420,210;-16,118000;-48,891300;424,330;-16,152800;-48,888900
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;424,570;-16,155000;-48,888600;425,980;-16,165600;-48,894400
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;426,360;-16,168100;-48,896700;428,310;-16,184200;-48,903100
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;429,670;-16,195500;-48,907900;430,310;-16,200800;-48,910300
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Crescente;Sul;Ativo;;433,070;-16,222300;-48,923400;440,390;-16,284400;-48,943200
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;301,820;-15,224300;-48,695600;302,830;-15,232900;-48,693300
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;304,890;-15,251300;-48,688400;305,900;-15,260300;-48,687000
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;306,570;-15,266300;-48,686200;307,530;-15,274600;-48,683600
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;308,490;-15,282700;-48,680700;309,150;-15,288300;-48,678600
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;309,450;-15,290900;-48,677700;310,330;-15,297800;-48,673600
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;311,110;-15,303500;-48,669200;312,100;-15,310700;-48,663800
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;312,910;-15,316600;-48,659300;313,480;-15,321100;-48,656500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;315,190;-15,334400;-48,648600;315,820;-15,340000;-48,647500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;316,660;-15,347600;-48,647000;317,210;-15,352600;-48,646700
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;317,560;-15,355800;-48,646600;318,190;-15,361400;-48,646200
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;318,450;-15,363800;-48,646100;318,950;-15,368300;-48,645800
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;319,190;-15,370500;-48,645700;319,540;-15,373700;-48,645500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;319,880;-15,376700;-48,645300;320,600;-15,382600;-48,642900
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;321,190;-15,387100;-48,639900;322,970;-15,401500;-48,632200
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;323,330;-15,404400;-48,630700;323,810;-15,408200;-48,628700
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;324,700;-15,415500;-48,625000;325,120;-15,419000;-48,623800
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;326,200;-15,428500;-48,621500;326,860;-15,434400;-48,620200
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;327,220;-15,437600;-48,619400;327,540;-15,440400;-48,618700
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;327,860;-15,443300;-48,618000;328,290;-15,447000;-48,617100
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;330,000;-15,462100;-48,613500;330,910;-15,470200;-48,614500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;331,960;-15,479800;-48,616000;333,560;-15,493900;-48,619000
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;333,830;-15,496200;-48,619400;334,150;-15,499000;-48,619900
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;334,690;-15,503800;-48,620800;335,130;-15,507700;-48,621500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;337,320;-15,527300;-48,625200;338,820;-15,540100;-48,622600
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;339,100;-15,542700;-48,622600;339,640;-15,547600;-48,622800
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;339,980;-15,550600;-48,622900;341,440;-15,563900;-48,622000
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;341,790;-15,567000;-48,621600;343,700;-15,582000;-48,629600
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;344,300;-15,586100;-48,633000;344,700;-15,588800;-48,635400
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;345,020;-15,591100;-48,637300;345,470;-15,594600;-48,639500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;346,140;-15,599800;-48,642600;346,400;-15,601800;-48,643800
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;346,660;-15,603800;-48,645000;348,620;-15,614400;-48,659200
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;349,050;-15,617500;-48,661700;349,400;-15,620000;-48,663700
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;349,720;-15,622300;-48,665500;350,730;-15,630400;-48,669700
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;351,090;-15,633000;-48,671600;352,180;-15,641900;-48,675800
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;352,580;-15,645000;-48,677800;353,800;-15,654200;-48,683500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;354,500;-15,660400;-48,684600;355,140;-15,665000;-48,688100
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;355,760;-15,668800;-48,692500;357,340;-15,676100;-48,703700
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;357,590;-15,678100;-48,704800;360,220;-15,698200;-48,697900
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;361,340;-15,705300;-48,690400;366,480;-15,737000;-48,719800
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;366,720;-15,738400;-48,721500;369,430;-15,753400;-48,736500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;370,060;-15,752600;-48,742300;370,800;-15,753000;-48,749100
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;376,240;-15,795100;-48,775200;381,380;-15,836800;-48,775600
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;381,680;-15,838700;-48,773300;387,580;-15,878400;-48,787400
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;388,290;-15,882200;-48,792400;392,900;-15,917700;-48,808900
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;393,080;-15,919300;-48,808800;393,340;-15,921200;-48,807600
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;393,990;-15,926500;-48,805600;397,440;-15,955000;-48,808500
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;397,790;-15,956900;-48,811000;400,150;-15,972900;-48,824600
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;400,400;-15,974900;-48,825400;400,650;-15,977100;-48,826200
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;400,870;-15,979000;-48,827000;402,370;-15,990300;-48,834300
ECOVIAS DO ARAGUAIA;2021;GO;BR-414;Principal;Decrescente;Norte;Ativo;;402,620;-15,991800;-48,836000;403,150;-15,996000;-48,838300
