concessionaria;ano_do_pnv_snv;rodovia;uf;km_m;municipio;tipo_pista;sentido;situacao;data_da_inativacao;latitude;longitude
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;520,520;Igarapé;Principal;Decrescente;Ativo;;-20,114783;-44,306
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;517,585;Igarapé;Principal;Crescente;Ativo;;-20,107872;-44,326
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;507,695;São Joaquim de Bicas;Principal;Crescente;Ativo;;-20,043120;-44,268
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;508,730;São Joaquim de Bicas;Principal;Decrescente;Ativo;;-20,048385;-44,275
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;504,078;Betim;Principal;Crescente/Decrescente;Ativo;;-20,030770;-44,237
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;502,525;Betim;Principal;Crescente;Ativo;;-20,019603;-44,229
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;500,970;Betim;Principal;Crescente;Ativo;;-20,009954;-44,218
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;496,115;Betim;Principal;Crescente;Ativo;;-19,975271;-44,195
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;490,081;Betim;Principal;Crescente;Ativo;;-19,956018;-44,143
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;488,030;Betim;Principal;Decrescente;Ativo;;-19,957214;-44,125
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;499,061;Betim;Principal;Crescente/Decrescente;Ativo;;-19,995696;-44,209
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;491,900;Betim;Principal;Crescente/Decrescente;Ativo;;-19,961395;-44,159
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;486,510;Betim;Principal;Crescente;Ativo;;-19,955494;-44,111
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;482,110;Betim;Principal;Decrescente;Ativo;;-19,959063;-44,071
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;482,920;Betim;Principal;Decrescente;Ativo;;-19,957973;-44,079
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;484,170;Betim;Principal;Decrescente;Ativo;;-19,959419;-44,090
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;480,560;Contagem;Principal;Crescente;Ativo;;-19,957898;-44,057
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;479,554;Contagem;Principal;Decrescente;Ativo;;-19,963252;-44,049
AUTOPISTA FERNÃO DIAS;2007;BR-381;MG;478,300;Contagem;Principal;Crescente;Ativo;;-19,961485;-44,038
AUTOPISTA FERNÃO DIAS;2007;Contorno;MG;6,595;Betim;Principal;Crescente/Decrescente;Ativo;;-19,987124;-44,200
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;0,300;Campos dos Goytacazes;Principal;Crescente;Ativo;;-21,223541;-41,311
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;3,400;Campos dos Goytacazes;Principal;Crescente;Ativo;;-21,246311;-41,326
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;9,210;Campos dos Goytacazes;Principal;Decrescente;Ativo;;-21,294867;-41,319
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;11,110;Campos dos Goytacazes;Principal;Crescente;Ativo;;-21,308767;-41,326
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;13,000;Campos dos Goytacazes;Principal;Crescente;Ativo;;-21,324450;-41,331
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;16,260;Campos dos Goytacazes;Principal;Crescente;Ativo;;-21,352683;-41,334
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;19,340;Campos dos Goytacazes;Principal;Crescente;Ativo;;-21,376437;-41,343
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;27,710;Campos dos Goytacazes;Principal;Crescente;Ativo;;-21,446833;-41,343
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;34,000;Campos dos Goytacazes;Principal;Crescente;Ativo;;-21,499917;-41,340
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;37,170;Campos dos Goytacazes;Principal;Decrescente;Ativo;;-21,526696;-41,337
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;40,000;Campos dos Goytacazes;Principal;Decrescente;Ativo;;-21,549492;-41,335
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;41,200;Campos dos Goytacazes;Principal;Crescente;Ativo;;-21,557070;-41,328
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;44,780;Campos dos Goytacazes;Principal;Decrescente;Ativo;;-21,587317;-41,317
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;46,950;Campos dos Goytacazes;Principal;Crescente;Ativo;;-21,606860;-41,317
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;50,620;Campos dos Goytacazes;Principal;Decrescente;Ativo;;-21,639313;-41,312
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;57,610;Campos dos Goytacazes;Principal;Crescente;Ativo;;-21,702183;-41,310
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;75,270;Campos dos Goytacazes;Principal;Crescente/Decrescente;Ativo;;-21,819583;-41,398
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;77,770;Campos dos Goytacazes;Principal;Decrescente;Ativo;;-21,834700;-41,417
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;79,210;Campos dos Goytacazes;Principal;Crescente;Ativo;;-21,836433;-41,430
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;83,870;Campos dos Goytacazes;Principal;Crescente;Ativo;;-21,820613;-41,469
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;88,730;Campos dos Goytacazes;Principal;Crescente;Ativo;;-21,836635;-41,508
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;94,390;Campos dos Goytacazes;Principal;Crescente;Ativo;;-21,865795;-41,544
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;97,000;Campos dos Goytacazes;Principal;Crescente/Decrescente;Ativo;;-21,870929;-41,566
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;101,670;Campos dos Goytacazes;Principal;Decrescente;Ativo;;-21,893617;-41,598
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;106,860;Campos dos Goytacazes;Principal;Decrescente;Ativo;;-21,931917;-41,626
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;109,330;Campos dos Goytacazes;Principal;Decrescente;Ativo;;-21,949934;-41,639
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;112,800;Campos dos Goytacazes;Principal;Decrescente;Ativo;;-21,977215;-41,655
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;116,000;Campos dos Goytacazes;Principal;Decrescente;Ativo;;-22,003050;-41,663
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;118,770;Campos dos Goytacazes;Principal;Decrescente;Ativo;;-22,018544;-41,683
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;122,650;Campos dos Goytacazes;Principal;Decrescente;Ativo;;-22,047312;-41,688
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;123,460;Campos dos Goytacazes;Principal;Decrescente;Ativo;;-22,052333;-41,683
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;125,360;Conceição de Macabu;Principal;Decrescente;Ativo;;-22,069122;-41,686
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;133,540;Carapebus;Principal;Decrescente;Ativo;;-22,134650;-41,714
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;138,520;Carapebus;Principal;Decrescente;Ativo;;-22,167383;-41,742
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;140,000;Carapebus;Principal;Decrescente;Ativo;;-22,178600;-41,749
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;144,380;Macaé;Principal;Decrescente;Ativo;;-22,216169;-41,756
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;157,000;Macaé;Principal;Decrescente;Ativo;;-22,266733;-41,859
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;160,590;Macaé;Principal;Decrescente;Ativo;;-22,290483;-41,878
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;162,200;Macaé;Principal;Decrescente;Ativo;;-22,303300;-41,884
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;169,950;Macaé;Principal;Crescente;Ativo;;-22,355765;-41,930
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;177,350;Macaé;Principal;Decrescente;Ativo;;-22,389067;-41,987
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;179,940;Rio das Ostras;Principal;Decrescente;Ativo;;-22,407800;-41,998
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;182,270;Rio das Ostras;Principal;Decrescente;Ativo;;-22,424700;-42,009
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;185,140;Casimiro de Abreu;Principal;Decrescente;Ativo;;-22,432167;-42,035
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;190,670;Casimiro de Abreu;Principal;Crescente;Ativo;;-22,465539;-42,071
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;192,400;Casimiro de Abreu;Principal;Crescente;Ativo;;-22,473217;-42,086
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;193,210;Casimiro de Abreu;Principal;Decrescente;Ativo;;-22,477783;-42,091
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;196,150;Casimiro de Abreu;Principal;Decrescente;Ativo;;-22,491967;-42,110
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;197,680;Casimiro de Abreu;Principal;Crescente;Ativo;;-22,491291;-42,124
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;199,680;Casimiro de Abreu;Principal;Crescente;Ativo;;-22,485733;-42,140
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;203,250;Casimiro de Abreu;Principal;Crescente;Ativo;;-22,475500;-42,172
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;204,930;Casimiro de Abreu;Principal;Crescente;Ativo;;-22,475233;-42,188
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;206,390;Casimiro de Abreu;Principal;Crescente;Ativo;;-22,476633;-42,202
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;208,700;Casimiro de Abreu;Principal;Crescente;Ativo;;-22,482050;-42,223
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;210,310;Casimiro de Abreu;Principal;Crescente;Ativo;;-22,481595;-42,237
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;214,480;Silva Jardim;Principal;Decrescente;Ativo;;-22,500179;-42,268
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;218,570;Silva Jardim;Principal;Decrescente;Ativo;;-22,509150;-42,303
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;220,890;Silva Jardim;Principal;Decrescente;Ativo;;-22,516767;-42,324
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;223,720;Silva Jardim;Principal;Decrescente;Ativo;;-22,527817;-42,343
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;226,000;Silva Jardim;Principal;Decrescente;Ativo;;-22,546962;-42,349
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;229,560;Silva Jardim;Principal;Crescente;Ativo;;-22,565801;-42,373
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;231,720;Silva Jardim;Principal;Crescente;Ativo;;-22,582317;-42,384
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;234,260;Silva Jardim;Principal;Decrescente;Ativo;;-22,605333;-42,389
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;236,000;Silva Jardim;Principal;Crescente;Ativo;;-22,610083;-42,404
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;239,000;Silva Jardim;Principal;Crescente;Ativo;;-22,625383;-42,428
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;242,300;Silva Jardim;Principal;Crescente;Ativo;;-22,636412;-42,457
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;243,950;Silva Jardim;Principal;Crescente;Ativo;;-22,640760;-42,473
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;246,600;Silva Jardim;Principal;Crescente;Ativo;;-22,655667;-42,492
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;248,480;Silva Jardim;Principal;Crescente;Ativo;;-22,665417;-42,506
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;252,000;Rio Bonito;Principal;Crescente;Ativo;;-22,682000;-42,534
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;253,240;Rio Bonito;Principal;Crescente;Ativo;;-22,689650;-42,544
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;255,000;Rio Bonito;Principal;Crescente;Ativo;;-22,694083;-42,559
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;257,540;Rio Bonito;Principal;Crescente;Ativo;;-22,699355;-42,583
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;258,210;Rio Bonito;Principal;Crescente;Ativo;;-22,701873;-42,589
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;260,170;Rio Bonito;Principal;Crescente;Ativo;;-22,705933;-42,607
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;261,730;Rio Bonito;Principal;Crescente/Decrescente;Ativo;;-22,713367;-42,618
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;262,730;Rio Bonito;Principal;Decrescente;Ativo;;-22,719000;-42,624
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;264,410;Rio Bonito;Principal;Decrescente;Ativo;;-22,717333;-42,640
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;266,220;Rio Bonito;Principal;Crescente;Ativo;;-22,707050;-42,653
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;267,210;Rio Bonito;Principal;Crescente;Ativo;;-22,707983;-42,663
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;269,400;Rio Bonito;Principal;Decrescente;Ativo;;-22,716553;-42,682
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;271,210;Rio Bonito;Principal;Decrescente;Ativo;;-22,726404;-42,694
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;272,170;Tanguá;Principal;Crescente/Decrescente;Ativo;;-22,729946;-42,703
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;274,060;Tanguá;Principal;Decrescente;Ativo;;-22,735283;-42,720
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;277,220;Tanguá;Principal;Crescente;Ativo;;-22,739417;-42,751
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;279,000;Tanguá;Principal;Crescente;Ativo;;-22,738050;-42,768
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;281,900;Tanguá;Principal;Decrescente;Ativo;;-22,737317;-42,796
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;282,950;Itaboraí;Principal;Crescente;Ativo;;-22,735908;-42,806
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;285,580;Itaboraí;Principal;Decrescente;Ativo;;-22,753750;-42,822
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;289,780;Itaboraí;Principal;Decrescente;Ativo;;-22,767250;-42,861
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;292,600;Itaboraí;Principal;Crescente;Ativo;;-22,756233;-42,887
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;294,000;Itaboraí;Principal;Decrescente;Ativo;;-22,758467;-42,895
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;297,030;Itaboraí;Principal;Decrescente;Ativo;;-22,769256;-42,918
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;298,000;Itaboraí;Principal;Decrescente;Ativo;;-22,771458;-42,930
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;299,130;Itaboraí;Principal;Crescente/Decrescente;Ativo;;-22,774600;-42,940
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;300,600;São Gonçalo;Principal;Decrescente;Ativo;;-22,777883;-42,954
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;303,000;São Gonçalo;Principal;Crescente/Decrescente;Ativo;;-22,782683;-42,977
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;304,000;São Gonçalo;Principal;Crescente/Decrescente;Ativo;;-22,784750;-42,986
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;306,600;São Gonçalo;Principal;Crescente/Decrescente;Ativo;;-22,790150;-43,011
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;308,870;São Gonçalo;Principal;Crescente/Decrescente;Ativo;;-22,794533;-43,032
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;311,000;São Gonçalo;Principal;Crescente/Decrescente;Ativo;;-22,800117;-43,052
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;313,400;São Gonçalo;Principal;Crescente/Decrescente;Ativo;;-22,811783;-43,072
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;316,620;São Gonçalo;Principal;Crescente;Ativo;;-22,831950;-43,094
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;318,300;São Gonçalo;Principal;Crescente;Ativo;;-22,846429;-43,099
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;319,540;Niterói;Principal;Decrescente;Ativo;;-22,856598;-43,103
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;320,610;Niterói;Principal;Decrescente;Ativo;;-22,865014;-43,108
AUTOPISTA FLUMINENSE;2019;BR-101;RJ;321,800;Niterói;Principal;Decrescente;Ativo;;-22,875420;-43,110
AUTOPISTA LITORAL SUL;2009;BR-116;PR;110,600;Curitiba;Principal;Decrescente;Ativo;;-25,561000;-49,263
AUTOPISTA LITORAL SUL;2009;BR-116;PR;114,400;Curitiba;Principal;Crescente;Ativo;;-25,546000;-49,296
AUTOPISTA LITORAL SUL;2009;BR-376;PR;614,700;São José dos Pinhais;Principal;Crescente;Ativo;;-25,572000;-49,181
AUTOPISTA LITORAL SUL;2009;BR-376;PR;617,800;São José dos Pinhais;Principal;Crescente;Ativo;;-25,596000;-49,174
AUTOPISTA LITORAL SUL;2009;BR-376;PR;620,700;São José dos Pinhais;Principal;Crescente;Ativo;;-25,622000;-49,167
AUTOPISTA LITORAL SUL;2009;BR-376;PR;623,700;São José dos Pinhais;Principal;Crescente;Ativo;;-25,648000;-49,158
AUTOPISTA LITORAL SUL;2009;BR-376;PR;625,900;São José dos Pinhais;Principal;Crescente;Ativo;;-25,667000;-49,153
AUTOPISTA LITORAL SUL;2009;BR-376;PR;631,200;São José dos Pinhais;Principal;Crescente;Ativo;;-25,713000;-49,140
AUTOPISTA LITORAL SUL;2009;BR-376;PR;635,000;São José dos Pinhais;Principal;Decrescente;Ativo;;-25,746000;-49,130
AUTOPISTA LITORAL SUL;2009;BR-376;PR;635,400;São José dos Pinhais;Principal;Crescente;Ativo;;-25,750000;-49,129
AUTOPISTA LITORAL SUL;2009;BR-376;PR;639,600;Tijucas do Sul;Principal;Crescente;Ativo;;-25,786000;-49,122
AUTOPISTA LITORAL SUL;2009;BR-376;PR;642,100;Tijucas do Sul;Principal;Crescente;Ativo;;-25,805000;-49,135
AUTOPISTA LITORAL SUL;2009;BR-376;PR;645,200;Tijucas do Sul;Principal;Crescente;Ativo;;-25,828000;-49,119
AUTOPISTA LITORAL SUL;2009;BR-376;PR;648,100;Tijucas do Sul;Principal;Crescente;Ativo;;-25,846000;-49,098
AUTOPISTA LITORAL SUL;2009;BR-376;PR;650,100;Tijucas do Sul;Principal;Crescente;Ativo;;-25,845000;-49,080
AUTOPISTA LITORAL SUL;2009;BR-376;PR;651,600;Tijucas do Sul;Principal;Decrescente;Ativo;;-25,846000;-49,067
AUTOPISTA LITORAL SUL;2009;BR-376;PR;653,400;Tijucas do Sul;Principal;Crescente;Ativo;;-25,843000;-49,050
AUTOPISTA LITORAL SUL;2009;BR-376;PR;654,100;Tijucas do Sul;Principal;Crescente;Ativo;;-25,842000;-49,043
AUTOPISTA LITORAL SUL;2009;BR-376;PR;655,500;Tijucas do Sul;Principal;Crescente;Ativo;;-25,850000;-49,036
AUTOPISTA LITORAL SUL;2009;BR-376;PR;656,500;Tijucas do Sul;Principal;Crescente;Ativo;;-25,854000;-49,028
AUTOPISTA LITORAL SUL;2009;BR-376;PR;657,500;Tijucas do Sul;Principal;Crescente;Ativo;;-25,851000;-49,019
AUTOPISTA LITORAL SUL;2009;BR-376;PR;659,900;Tijucas do Sul;Principal;Crescente;Ativo;;-25,855000;-48,998
AUTOPISTA LITORAL SUL;2009;BR-376;PR;661,100;Tijucas do Sul;Principal;Crescente;Ativo;;-25,855000;-48,986
AUTOPISTA LITORAL SUL;2009;BR-376;PR;662,800;Guaratuba;Principal;Decrescente;Ativo;;-25,852000;-48,969
AUTOPISTA LITORAL SUL;2009;BR-376;PR;664,200;Guaratuba;Principal;Crescente;Ativo;;-25,855000;-48,956
AUTOPISTA LITORAL SUL;2009;BR-376;PR;665,000;Guaratuba;Principal;Crescente;Ativo;;-25,859000;-48,951
AUTOPISTA LITORAL SUL;2009;BR-376;PR;665,300;Guaratuba;Principal;Crescente;Ativo;;-25,862000;-48,951
AUTOPISTA LITORAL SUL;2009;BR-376;PR;665,900;Guaratuba;Principal;Decrescente;Ativo;;-25,864000;-48,943
AUTOPISTA LITORAL SUL;2009;BR-376;PR;666,100;Guaratuba;Principal;Crescente;Ativo;;-25,867000;-48,948
AUTOPISTA LITORAL SUL;2009;BR-376;PR;667,100;Guaratuba;Principal;Crescente;Ativo;;-25,865000;-48,939
AUTOPISTA LITORAL SUL;2009;BR-376;PR;667,600;Guaratuba;Principal;Crescente;Ativo;;-25,864000;-48,935
AUTOPISTA LITORAL SUL;2009;BR-376;PR;668,300;Guaratuba;Principal;Crescente;Ativo;;-25,870000;-48,935
AUTOPISTA LITORAL SUL;2009;BR-376;PR;669,200;Guaratuba;Principal;Decrescente;Ativo;;-25,877000;-48,936
AUTOPISTA LITORAL SUL;2009;BR-376;PR;671,500;Guaratuba;Principal;Crescente;Ativo;;-25,896000;-48,930
AUTOPISTA LITORAL SUL;2009;BR-376;PR;673,900;Guaratuba;Principal;Crescente;Ativo;;-25,914000;-48,920
AUTOPISTA LITORAL SUL;2009;BR-376;PR;674,600;Guaratuba;Principal;Decrescente;Ativo;;-25,920000;-48,918
AUTOPISTA LITORAL SUL;2009;BR-376;PR;675,300;Guaratuba;Principal;Crescente;Ativo;;-25,927000;-48,914
AUTOPISTA LITORAL SUL;2009;BR-376;PR;675,900;Guaratuba;Principal;Crescente;Ativo;;-25,932000;-48,912
AUTOPISTA LITORAL SUL;2009;BR-376;PR;677,200;Guaratuba;Principal;Decrescente;Ativo;;-25,942000;-48,909
AUTOPISTA LITORAL SUL;2009;BR-376;PR;677,900;Guaratuba;Principal;Crescente;Ativo;;-25,949000;-48,907
AUTOPISTA LITORAL SUL;2009;BR-376;PR;678,800;Guaratuba;Principal;Decrescente;Ativo;;-25,955000;-48,901
AUTOPISTA LITORAL SUL;2009;BR-376;PR;681,100;Guaratuba;Principal;Decrescente;Ativo;;-25,973000;-48,891
AUTOPISTA LITORAL SUL;2009;BR-101;SC;0,300;Garuva;Principal;Decrescente;Ativo;;-25,983000;-48,885
AUTOPISTA LITORAL SUL;2009;BR-101;SC;1,100;Garuva;Principal;Decrescente;Ativo;;-25,990000;-48,883
AUTOPISTA LITORAL SUL;2009;BR-101;SC;1,500;Garuva;Principal;Crescente;Ativo;;-25,993000;-48,881
AUTOPISTA LITORAL SUL;2009;BR-101;SC;4,500;Garuva;Principal;Crescente;Ativo;;-26,014000;-48,862
AUTOPISTA LITORAL SUL;2009;BR-101;SC;6,200;Garuva;Principal;Decrescente;Ativo;;-26,029000;-48,861
AUTOPISTA LITORAL SUL;2009;BR-101;SC;9,000;Garuva;Principal;Decrescente;Ativo;;-26,053000;-48,860
AUTOPISTA LITORAL SUL;2009;BR-101;SC;11,000;Garuva;Principal;Decrescente;Ativo;;-26,072000;-48,861
AUTOPISTA LITORAL SUL;2009;BR-101;SC;14,500;Garuva;Principal;Crescente;Ativo;;-26,103000;-48,870
AUTOPISTA LITORAL SUL;2009;BR-116;PR;71,400;Quatro Barras;Principal;Crescente;Ativo;;-25,348000;-49,044
AUTOPISTA LITORAL SUL;2009;BR-116;PR;74,800;Quatro Barras;Principal;Crescente;Ativo;;-25,375000;-49,048
AUTOPISTA LITORAL SUL;2009;BR-116;PR;86,000;Piraquara;Principal;Crescente;Ativo;;-25,462000;-49,089
AUTOPISTA LITORAL SUL;2009;BR-116;PR;89,900;Piraquara;Principal;Crescente;Ativo;;-25,489000;-49,112
AUTOPISTA LITORAL SUL;2009;BR-116;PR;92,800;São José dos Pinhais;Principal;Crescente;Ativo;;-25,512000;-49,129
AUTOPISTA LITORAL SUL;2009;BR-116;PR;94,500;São José dos Pinhais;Principal;Decrescente;Ativo;;-25,523000;-49,137
AUTOPISTA LITORAL SUL;2009;BR-116;PR;97,200;São José dos Pinhais;Principal;Crescente;Ativo;;-25,543000;-49,151
AUTOPISTA LITORAL SUL;2009;BR-116;PR;102,200;São José dos Pinhais;Principal;Crescente;Ativo;;-25,569000;-49,182
AUTOPISTA LITORAL SUL;2009;BR-116;PR;103,900;São José dos Pinhais;Principal;Decrescente;Ativo;;-25,572000;-49,197
AUTOPISTA LITORAL SUL;2009;BR-116;PR;105,500;São José dos Pinhais;Principal;Crescente;Ativo;;-25,571000;-49,213
AUTOPISTA LITORAL SUL;2009;BR-116;PR;108,600;Curitiba;Principal;Decrescente;Ativo;;-25,566000;-49,244
AUTOPISTA LITORAL SUL;2009;BR-101;SC;19,800;Joinville;Principal;Crescente;Ativo;;-26,138000;-48,901
AUTOPISTA LITORAL SUL;2009;BR-101;SC;22,200;Joinville;Principal;Decrescente;Ativo;;-26,158000;-48,908
AUTOPISTA LITORAL SUL;2009;BR-101;SC;25,800;Joinville;Principal;Crescente;Ativo;;-26,190000;-48,912
AUTOPISTA LITORAL SUL;2009;BR-101;SC;27,000;Joinville;Principal;Decrescente;Ativo;;-26,201000;-48,913
AUTOPISTA LITORAL SUL;2009;BR-101;SC;29,000;Joinville;Principal;Crescente;Ativo;;-26,219000;-48,916
AUTOPISTA LITORAL SUL;2009;BR-101;SC;30,400;Joinville;Principal;Crescente;Ativo;;-26,232000;-48,917
AUTOPISTA LITORAL SUL;2009;BR-101;SC;33,700;Joinville;Principal;Crescente;Ativo;;-26,259000;-48,904
AUTOPISTA LITORAL SUL;2009;BR-101;SC;36,900;Joinville;Principal;Decrescente;Ativo;;-26,283000;-48,889
AUTOPISTA LITORAL SUL;2009;BR-101;SC;38,500;Joinville;Principal;Crescente;Ativo;;-26,296000;-48,884
AUTOPISTA LITORAL SUL;2009;BR-101;SC;39,400;Joinville;Principal;Crescente;Ativo;;-26,306000;-48,881
AUTOPISTA LITORAL SUL;2009;BR-101;SC;42,000;Joinville;Principal;Crescente;Ativo;;-26,324000;-48,867
AUTOPISTA LITORAL SUL;2009;BR-101;SC;43,100;Joinville;Principal;Crescente;Ativo;;-26,332000;-48,862
AUTOPISTA LITORAL SUL;2009;BR-101;SC;44,800;Joinville;Principal;Decrescente;Ativo;;-26,347000;-48,857
AUTOPISTA LITORAL SUL;2009;BR-101;SC;47,000;Joinville;Principal;Crescente;Ativo;;-26,367000;-48,858
AUTOPISTA LITORAL SUL;2009;BR-101;SC;47,900;Joinville;Principal;Crescente;Ativo;;-26,374000;-48,856
AUTOPISTA LITORAL SUL;2009;BR-101;SC;49,100;Joinville;Principal;Crescente;Ativo;;-26,384000;-48,850
AUTOPISTA LITORAL SUL;2009;BR-101;SC;50,300;Joinville;Principal;Decrescente;Ativo;;-26,388000;-48,841
AUTOPISTA LITORAL SUL;2009;BR-101;SC;53,100;Joinville;Principal;Crescente;Ativo;;-26,413000;-48,836
