concessionaria;ano_do_pnv_snv;rodovia_uf;tipo_pista;sentido;tipo_de_uso_do_solo;km_m_inicial;latitude_inicial;longitude_inicial;km_m_final;latitude_final;longitude_final
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;776,901;-14,669683;-40,472211;777,000;-14,670004;-40,473129
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;777,001;-14,670004;-40,473129;777,100;-14,670183;-40,474045
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;777,101;-14,670183;-40,474045;777,200;-14,670397;-40,474992
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;777,201;-14,670397;-40,474992;777,300;-14,670607;-40,475952
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;777,301;-14,670607;-40,475952;777,400;-14,670803;-40,476879
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;777,401;-14,670803;-40,476879;777,500;-14,671034;-40,477854
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;777,501;-14,671034;-40,477854;777,600;-14,671205;-40,478776
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;777,601;-14,671205;-40,478776;777,700;-14,671420;-40,479738
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;777,701;-14,671420;-40,479738;777,800;-14,671606;-40,481050
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;812,901;-14,801350;-40,775764;813,000;-14,801839;-40,776531
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;813,001;-14,801839;-40,776531;813,100;-14,802285;-40,777399
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;813,101;-14,802285;-40,777399;813,200;-14,802721;-40,778249
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;813,201;-14,802721;-40,778249;813,300;-14,803183;-40,779071
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;813,301;-14,803183;-40,779071;813,400;-14,803599;-40,779941
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;813,401;-14,803599;-40,779941;813,500;-14,804046;-40,780757
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;813,501;-14,804046;-40,780757;813,600;-14,804517;-40,781616
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;813,601;-14,804517;-40,781616;813,700;-14,804935;-40,782469
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;813,701;-14,804935;-40,782469;813,800;-14,805322;-40,783349
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;813,801;-14,805322;-40,783349;813,900;-14,805809;-40,784264
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;813,901;-14,805809;-40,784264;814,000;-14,806339;-40,785102
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;814,001;-14,806339;-40,785102;814,100;-14,806747;-40,785951
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;814,101;-14,806747;-40,785951;814,200;-14,807188;-40,786798
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;814,201;-14,807188;-40,786798;814,300;-14,807645;-40,787658
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;814,301;-14,807645;-40,787658;814,400;-14,808065;-40,788425
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;814,401;-14,808065;-40,788425;814,500;-14,808492;-40,789256
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;814,501;-14,808492;-40,789256;814,600;-14,808948;-40,790114
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;814,601;-14,808948;-40,790114;814,700;-14,809393;-40,790990
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;814,701;-14,809393;-40,790990;814,800;-14,809816;-40,791814
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;814,801;-14,809816;-40,791814;814,900;-14,810265;-40,792680
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;814,901;-14,810265;-40,792680;815,000;-14,810680;-40,793516
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;815,001;-14,810680;-40,793516;815,100;-14,811099;-40,794358
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;815,101;-14,811099;-40,794358;815,200;-14,811560;-40,795195
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;815,201;-14,811560;-40,795195;815,300;-14,812016;-40,796066
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;815,301;-14,812016;-40,796066;815,400;-14,812447;-40,796901
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;815,401;-14,812447;-40,796901;815,500;-14,812935;-40,797766
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;815,501;-14,812935;-40,797766;815,600;-14,813383;-40,798545
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;815,601;-14,813383;-40,798545;815,700;-14,813825;-40,799403
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;815,701;-14,813825;-40,799403;815,800;-14,814185;-40,800243
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;815,801;-14,814185;-40,800243;815,900;-14,814533;-40,801008
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;833,101;-14,933294;-40,888833;833,200;-14,934152;-40,889200
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;833,201;-14,934152;-40,889200;833,300;-14,934990;-40,889683
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;833,301;-14,934990;-40,889683;833,400;-14,935775;-40,890165
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;833,401;-14,935775;-40,890165;833,500;-14,936598;-40,890715
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;833,501;-14,936598;-40,890715;833,600;-14,937404;-40,891205
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;833,601;-14,937404;-40,891205;833,700;-14,938193;-40,891704
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;833,701;-14,938193;-40,891704;833,800;-14,939013;-40,892170
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;833,801;-14,939013;-40,892170;833,900;-14,939846;-40,892725
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;833,901;-14,939846;-40,892725;834,000;-14,940527;-40,893142
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;834,001;-14,940527;-40,893142;834,100;-14,941037;-40,893632
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;869,601;-15,202331;-41,082397;869,700;-15,203112;-41,082847
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;869,701;-15,203112;-41,082847;869,800;-15,203934;-41,083356
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;869,801;-15,203934;-41,083356;869,900;-15,204713;-41,083864
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;869,901;-15,204713;-41,083864;870,000;-15,205520;-41,084359
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;870,001;-15,205520;-41,084359;870,100;-15,206357;-41,084853
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;870,101;-15,206357;-41,084853;870,200;-15,207165;-41,085299
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;870,201;-15,207165;-41,085299;870,300;-15,207994;-41,085788
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;870,301;-15,207994;-41,085788;870,400;-15,208816;-41,086258
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;870,401;-15,208816;-41,086258;870,500;-15,210003;-41,086978
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;885,401;-15,328117;-41,155461;885,500;-15,329083;-41,155905
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;885,501;-15,329083;-41,155905;885,600;-15,329956;-41,156228
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;908,551;-15,503023;-41,235134;908,650;-15,504041;-41,235109
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;908,651;-15,504041;-41,235109;908,750;-15,504897;-41,235104
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;908,751;-15,504897;-41,235104;908,850;-15,505864;-41,235063
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;908,851;-15,505864;-41,235063;908,950;-15,506794;-41,235035
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;908,951;-15,506794;-41,235035;909,050;-15,507738;-41,235052
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;909,051;-15,507738;-41,235052;909,150;-15,508591;-41,235068
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;909,151;-15,508591;-41,235068;909,250;-15,509003;-41,235050
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;912,001;-15,530901;-41,247048;912,100;-15,531754;-41,247439
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;912,101;-15,531754;-41,247439;912,200;-15,532574;-41,247829
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;912,201;-15,532574;-41,247829;912,300;-15,533414;-41,248239
VIA BAHIA;2003;BR-116/BA;Marginal;Decrescente;Urbano;912,301;-15,533414;-41,248239;912,400;-15,534361;-41,248745
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;6,401;-14,831711;-40,887039;6,500;-14,832621;-40,887143
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;6,501;-14,832621;-40,887143;6,600;-14,833563;-40,887340
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;6,601;-14,833563;-40,887340;6,700;-14,834482;-40,887490
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;6,701;-14,834482;-40,887490;6,800;-14,835438;-40,887665
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;6,801;-14,835438;-40,887665;6,900;-14,836354;-40,887806
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;6,901;-14,836354;-40,887806;7,000;-14,837310;-40,887913
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;7,001;-14,837310;-40,887913;7,100;-14,838201;-40,888067
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;7,101;-14,838201;-40,888067;7,200;-14,839168;-40,888221
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;7,201;-14,839168;-40,888221;7,300;-14,840134;-40,888409
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;7,301;-14,840134;-40,888409;7,400;-14,841056;-40,888534
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;7,401;-14,841056;-40,888534;7,500;-14,841930;-40,888674
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;7,501;-14,841930;-40,888674;7,600;-14,842927;-40,888814
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;7,601;-14,842927;-40,888814;7,700;-14,844142;-40,889092
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;11,701;-14,873448;-40,871592;11,800;-14,874366;-40,871517
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;11,801;-14,874366;-40,871517;11,900;-14,875266;-40,871470
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;11,901;-14,875266;-40,871470;12,000;-14,876195;-40,871391
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;12,001;-14,876195;-40,871391;12,100;-14,877084;-40,871346
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;12,101;-14,877084;-40,871346;12,200;-14,877982;-40,871268
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;12,201;-14,877982;-40,871268;12,300;-14,878887;-40,871248
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;12,301;-14,878887;-40,871248;12,400;-14,879794;-40,871190
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;12,401;-14,879794;-40,871190;12,500;-14,880683;-40,871121
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Crescente;Urbano;12,501;-14,880683;-40,871121;12,600;-14,881603;-40,871075
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;19,901;-14,902594;-40,842490;20,000;-14,902608;-40,841549
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;20,001;-14,902608;-40,841549;20,100;-14,902564;-40,840622
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;20,101;-14,902564;-40,840622;20,200;-14,901946;-40,839964
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;20,201;-14,901946;-40,839964;20,300;-14,901336;-40,839172
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;24,801;-14,858267;-40,798867;24,900;-14,857456;-40,798431
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;24,901;-14,857456;-40,798431;25,000;-14,856577;-40,798220
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;25,001;-14,856577;-40,798220;25,100;-14,855711;-40,798264
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;25,101;-14,855711;-40,798264;25,200;-14,855239;-40,798431
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;6,451;-14,832339;-40,886886;6,550;-14,832740;-40,886983
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;6,551;-14,832740;-40,886983;6,650;-14,833700;-40,887162
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;6,651;-14,833700;-40,887162;6,750;-14,834755;-40,887297
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;6,751;-14,834755;-40,887297;6,850;-14,835580;-40,887413
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;6,851;-14,835580;-40,887413;6,950;-14,836549;-40,887578
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;6,951;-14,836549;-40,887578;7,050;-14,837473;-40,887739
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;7,051;-14,837473;-40,887739;7,150;-14,838374;-40,887867
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;7,151;-14,838374;-40,887867;7,250;-14,839267;-40,888032
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;7,251;-14,839267;-40,888032;7,350;-14,840358;-40,888212
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;7,351;-14,840358;-40,888212;7,450;-14,841224;-40,888351
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;7,451;-14,841224;-40,888351;7,550;-14,842177;-40,888475
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;7,551;-14,842177;-40,888475;7,650;-14,843177;-40,888690
VIA BAHIA;2003;CONTORNO - VC/BA;Marginal;Decrescente;Urbano;7,651;-14,843177;-40,888690;7,750;-14,843958;-40,888514
VIA SUL;2019;BR-290/RS;Principal;Crescente;Urbano;0,000;-29,887298;-50,275595;4,800;-29,897617;-50,321614
VIA SUL;2019;BR-290/RS;Principal;Decrescente;Urbano;4,800;-29,897617;-50,321614;0,001;-29,887396;-50,275499
VIA SUL;2019;BR-290/RS;Principal;Crescente;Rural;4,801;-29,897659;-50,321613;11,400;-29,886660;-50,386199
VIA SUL;2019;BR-290/RS;Principal;Decrescente;Rural;11,400;-29,886660;-50,386199;4,801;-29,897659;-50,321613
VIA SUL;2019;BR-290/RS;Principal;Crescente;Urbano;11,401;-29,886700;-50,386237;17,500;-29,878930;-50,430735
VIA SUL;2019;BR-290/RS;Principal;Decrescente;Urbano;17,500;-29,878930;-50,430735;11,401;-29,886700;-50,386237
VIA SUL;2019;BR-290/RS;Principal;Crescente;Rural;17,501;-29,878850;-50,430773;24,900;-29,880454;-50,503005
VIA SUL;2019;BR-290/RS;Principal;Decrescente;Rural;24,900;-29,880454;-50,503005;17,501;-29,878850;-50,430773
VIA SUL;2019;BR-290/RS;Principal;Crescente;Urbano;24,901;-29,880493;-50,503010;25,900;-29,880228;-50,513442
VIA SUL;2019;BR-290/RS;Principal;Decrescente;Urbano;25,900;-29,880228;-50,513442;24,901;-29,880493;-50,503010
VIA SUL;2019;BR-290/RS;Principal;Crescente;Urbano;25,901;-29,880268;-50,513438;29,000;-29,883487;-50,545496
VIA SUL;2019;BR-290/RS;Principal;Decrescente;Urbano;29,000;-29,883487;-50,545496;25,901;-29,880268;-50,513438
VIA SUL;2019;BR-290/RS;Principal;Crescente;Rural;29,001;-29,883568;-50,545492;42,200;-29,889299;-50,681904
VIA SUL;2019;BR-290/RS;Principal;Decrescente;Rural;42,200;-29,889299;-50,681904;29,001;-29,883568;-50,545492
VIA SUL;2019;BR-290/RS;Principal;Crescente;Rural;42,201;-29,889317;-50,681898;52,900;-29,912186;-50,787434
VIA SUL;2019;BR-290/RS;Principal;Decrescente;Rural;52,900;-29,912186;-50,787434;42,201;-29,889317;-50,681898
VIA SUL;2019;BR-290/RS;Principal;Crescente;Urbano;53,001;-29,912250;-50,788682;58,700;-29,920544;-50,835924
VIA SUL;2019;BR-290/RS;Principal;Decrescente;Urbano;58,700;-29,920544;-50,835924;53,001;-29,912250;-50,788682
VIA SUL;2019;BR-290/RS;Principal;Crescente;Rural;58,701;-29,920573;-50,835914;64,000;-29,940780;-50,896042
VIA SUL;2019;BR-290/RS;Principal;Decrescente;Rural;64,000;-29,940780;-50,896042;58,701;-29,920573;-50,835914
VIA SUL;2019;BR-290/RS;Principal;Crescente;Urbano;64,001;-29,940756;-50,896055;81,600;-29,955188;-51,074640
VIA SUL;2019;BR-290/RS;Principal;Decrescente;Urbano;81,600;-29,955188;-51,074640;64,001;-29,940756;-50,896055
VIA SUL;2019;BR-290/RS;Principal;Crescente;Urbano;81,601;-29,955129;-51,074642;84,200;-29,964506;-51,098896
VIA SUL;2019;BR-290/RS;Principal;Decrescente;Urbano;84,200;-29,964506;-51,098896;81,601;-29,955129;-51,074642
VIA SUL;2019;BR-290/RS;Principal;Crescente;Urbano;84,201;-29,964537;-51,098868;85,800;-29,968434;-51,114342
VIA SUL;2019;BR-290/RS;Principal;Decrescente;Urbano;85,800;-29,968434;-51,114342;84,201;-29,964537;-51,098868
VIA SUL;2019;BR-290/RS;Principal;Crescente;Urbano;85,801;-29,968462;-51,114341;98,100;-29,994200;-51,219502
VIA SUL;2019;BR-290/RS;Principal;Decrescente;Urbano;98,100;-29,993909;-51,219302;85,801;-29,968462;-51,114341
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;179,961;-28,300220;-52,745310;182,000;-28,315301;-52,733192
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;182,000;-28,315301;-52,733192;179,961;-28,300190;-52,745270
VIA SUL;2019;BR-386/RS;Principal;Crescente;Rural;182,001;-28,315325;-52,733222;184,800;-28,337341;-52,720667
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Rural;184,800;-28,337341;-52,720667;182,001;-28,315325;-52,733222
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;184,801;-28,337346;-52,720687;199,100;-28,451300;-52,662239
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;199,100;-28,451300;-52,662239;184,801;-28,337346;-52,720687
VIA SUL;2019;BR-386/RS;Principal;Crescente;Rural;199,101;-28,451304;-52,662218;207,400;-28,518441;-52,632217
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Rural;207,400;-28,518441;-52,632217;199,101;-28,451304;-52,662218
VIA SUL;2019;BR-386/RS;Principal;Crescente;Rural;207,401;-28,518363;-52,632119;208,500;-28,526765;-52,626275
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Rural;208,500;-28,526765;-52,626275;207,401;-28,518363;-52,632119
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;208,501;-28,526808;-52,626381;214,800;-28,575491;-52,595545
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;214,800;-28,575491;-52,595545;208,501;-28,526838;-52,626433
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;214,801;-28,575494;-52,595533;222,100;-28,637402;-52,614790
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;222,100;-28,637402;-52,614790;214,801;-28,575494;-52,595533
VIA SUL;2019;BR-386/RS;Principal;Crescente;Rural;222,101;-28,637404;-52,614768;228,300;-28,684440;-52,591836
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Rural;228,300;-28,684440;-52,591836;222,101;-28,637404;-52,614768
VIA SUL;2019;BR-386/RS;Principal;Crescente;Rural;228,301;-28,684453;-52,591850;243,700;-28,795024;-52,520342
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Rural;243,700;-28,795024;-52,520342;228,301;-28,684453;-52,591850
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;243,701;-28,795033;-52,520356;245,300;-28,803881;-52,507495
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;245,300;-28,803881;-52,507495;243,701;-28,795033;-52,520356
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;245,301;-28,803875;-52,507486;249,300;-28,824329;-52,474004
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;249,300;-28,824329;-52,474004;245,301;-28,803875;-52,507486
VIA SUL;2019;BR-386/RS;Principal;Crescente;Rural;249,301;-28,824342;-52,474019;259,100;-28,889769;-52,416168
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Rural;259,100;-28,889769;-52,416168;249,301;-28,824342;-52,474019
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;259,101;-28,889779;-52,416172;277,300;-29,016711;-52,324097
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;277,300;-29,016711;-52,324097;259,101;-28,889779;-52,416172
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;277,301;-29,016706;-52,324082;290,900;-29,105879;-52,249215
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;290,900;-29,105879;-52,249215;277,301;-29,016706;-52,324082
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;290,901;-29,105897;-52,249256;310,400;-29,228003;-52,167165
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;310,400;-29,228003;-52,167165;290,901;-29,105897;-52,249256
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;310,401;-29,228016;-52,167180;337,596;-29,401997;-52,039223
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;337,596;-29,401997;-52,039223;310,401;-29,228016;-52,167180
VIA SUL;2019;BR-386/RS;Principal;Crescente;Rural;337,597;-29,402035;-52,039265;339,100;-29,411299;-52,027986
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;339,100;-29,411219;-52,027871;337,597;-29,401957;-52,039177
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;339,101;-29,411260;-52,027933;342,450;-29,433946;-52,007260
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;342,450;-29,433946;-52,007260;339,101;-29,411260;-52,027933
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;342,451;-29,433925;-52,007254;349,500;-29,470123;-51,953507
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;349,500;-29,470123;-51,953507;342,451;-29,433925;-52,007254
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;349,501;-29,470123;-51,953533;362,786;-29,560491;-51,882225
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;362,786;-29,560491;-51,882225;349,501;-29,470123;-51,953533
VIA SUL;2019;BR-386/RS;Principal;Crescente;Rural;362,787;-29,560353;-51,882127;363,800;-29,565949;-51,874000
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Rural;363,800;-29,565949;-51,874000;362,787;-29,560353;-51,882127
VIA SUL;2019;BR-386/RS;Principal;Crescente;Rural;363,801;-29,566050;-51,874047;367,500;-29,580835;-51,841249
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Rural;367,500;-29,580835;-51,841249;363,801;-29,566050;-51,874047
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;367,501;-29,580856;-51,841284;367,600;-29,581514;-51,840522
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;367,600;-29,581514;-51,840522;367,501;-29,580856;-51,841284
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;367,601;-29,581531;-51,840551;370,800;-29,597716;-51,813778
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;370,800;-29,597716;-51,813778;367,601;-29,581531;-51,840551
VIA SUL;2019;BR-386/RS;Principal;Crescente;Rural;370,801;-29,597731;-51,813821;373,500;-29,615036;-51,799189
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Rural;373,500;-29,615036;-51,799189;370,801;-29,597731;-51,813821
VIA SUL;2019;BR-386/RS;Principal;Crescente;Rural;373,501;-29,615035;-51,799197;379,500;-29,650332;-51,761298
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Rural;379,500;-29,650332;-51,761298;373,501;-29,615035;-51,799197
VIA SUL;2019;BR-386/RS;Principal;Crescente;Urbano;379,501;-29,650333;-51,761296;387,100;-29,692416;-51,702712
VIA SUL;2019;BR-386/RS;Principal;Decrescente;Urbano;387,100;-29,692416;-51,702712;379,501;-29,650333;-51,761296
