concessionaria,ano_do_pnv_snv,rodovia,km_m,sentido,latitude,longitude
ECO101,2020,BR-101/BA,943.154,Crescente,-18.071764,-39.882778
ECO101,2020,BR-101/BA,943.154,Decrescente,-18.071764,-39.882778
ECO101,2020,BR-101/BA,943.174,Crescente,-18.07192,-39.882875
ECO101,2020,BR-101/BA,943.174,Decrescente,-18.07192,-39.882875
ECO101,2020,BR-101/BA,943.194,Crescente,-18.072077,-39.882967
ECO101,2020,BR-101/BA,943.194,Decrescente,-18.072077,-39.882967
ECO101,2020,BR-101/BA,943.214,Crescente,-18.072239,-39.883066
ECO101,2020,BR-101/BA,943.214,Decrescente,-18.072239,-39.883066
ECO101,2020,BR-101/BA,943.234,Crescente,-18.07239,-39.883158
ECO101,2020,BR-101/BA,943.234,Decrescente,-18.07239,-39.883158
ECO101,2020,BR-101/BA,943.254,Crescente,-18.072546,-39.883253
ECO101,2020,BR-101/BA,943.254,Decrescente,-18.072546,-39.883253
ECO101,2020,BR-101/BA,943.274,Crescente,-18.072704,-39.883344
ECO101,2020,BR-101/BA,943.274,Decrescente,-18.072704,-39.883344
ECO101,2020,BR-101/BA,943.294,Crescente,-18.072864,-39.883438
ECO101,2020,BR-101/BA,943.294,Decrescente,-18.072864,-39.883438
ECO101,2020,BR-101/BA,943.314,Crescente,-18.07302,-39.883538
ECO101,2020,BR-101/BA,943.314,Decrescente,-18.07302,-39.883538
ECO101,2020,BR-101/BA,943.334,Crescente,-18.073176,-39.883624
ECO101,2020,BR-101/BA,943.334,Decrescente,-18.073176,-39.883624
ECO101,2020,BR-101/BA,943.354,Crescente,-18.073333,-39.883717
ECO101,2020,BR-101/BA,943.354,Decrescente,-18.073333,-39.883717
ECO101,2020,BR-101/BA,943.374,Crescente,-18.073486,-39.883816
ECO101,2020,BR-101/BA,943.374,Decrescente,-18.073486,-39.883816
ECO101,2020,BR-101/BA,943.394,Crescente,-18.073642,-39.883913
ECO101,2020,BR-101/BA,943.394,Decrescente,-18.073642,-39.883913
ECO101,2020,BR-101/BA,943.414,Crescente,-18.073799,-39.884007
ECO101,2020,BR-101/BA,943.414,Decrescente,-18.073799,-39.884007
ECO101,2020,BR-101/BA,943.434,Crescente,-18.073955,-39.884103
ECO101,2020,BR-101/BA,943.434,Decrescente,-18.073955,-39.884103
ECO101,2020,BR-101/BA,943.454,Crescente,-18.074118,-39.884202
ECO101,2020,BR-101/BA,943.454,Decrescente,-18.074118,-39.884202
ECO101,2020,BR-101/BA,943.474,Crescente,-18.074267,-39.884293
ECO101,2020,BR-101/BA,943.474,Decrescente,-18.074267,-39.884293
ECO101,2020,BR-101/BA,943.494,Crescente,-18.074425,-39.884386
ECO101,2020,BR-101/BA,943.494,Decrescente,-18.074425,-39.884386
ECO101,2020,BR-101/BA,943.514,Crescente,-18.074579,-39.884478
ECO101,2020,BR-101/BA,943.514,Decrescente,-18.074579,-39.884478
ECO101,2020,BR-101/BA,943.534,Crescente,-18.074738,-39.884575
ECO101,2020,BR-101/BA,943.534,Decrescente,-18.074738,-39.884575
ECO101,2020,BR-101/BA,943.554,Crescente,-18.074894,-39.88467
ECO101,2020,BR-101/BA,943.554,Decrescente,-18.074894,-39.88467
ECO101,2020,BR-101/BA,943.574,Crescente,-18.075052,-39.884763
ECO101,2020,BR-101/BA,943.574,Decrescente,-18.075052,-39.884763
ECO101,2020,BR-101/BA,943.594,Crescente,-18.075208,-39.884858
ECO101,2020,BR-101/BA,943.594,Decrescente,-18.075208,-39.884858
ECO101,2020,BR-101/BA,943.614,Crescente,-18.075364,-39.884952
ECO101,2020,BR-101/BA,943.614,Decrescente,-18.075364,-39.884952
ECO101,2020,BR-101/BA,943.634,Crescente,-18.075521,-39.885046
ECO101,2020,BR-101/BA,943.634,Decrescente,-18.075521,-39.885046
ECO101,2020,BR-101/BA,943.654,Crescente,-18.075677,-39.885142
ECO101,2020,BR-101/BA,943.654,Decrescente,-18.075677,-39.885142
ECO101,2020,BR-101/BA,943.674,Crescente,-18.075833,-39.885237
ECO101,2020,BR-101/BA,943.674,Decrescente,-18.075833,-39.885237
ECO101,2020,BR-101/BA,943.694,Crescente,-18.075989,-39.885333
ECO101,2020,BR-101/BA,943.694,Decrescente,-18.075989,-39.885333
ECO101,2020,BR-101/BA,943.714,Crescente,-18.076144,-39.88543
ECO101,2020,BR-101/BA,943.714,Decrescente,-18.076144,-39.88543
ECO101,2020,BR-101/BA,943.734,Crescente,-18.076299,-39.885527
ECO101,2020,BR-101/BA,943.734,Decrescente,-18.076299,-39.885527
ECO101,2020,BR-101/BA,943.754,Crescente,-18.076456,-39.885621
ECO101,2020,BR-101/BA,943.754,Decrescente,-18.076456,-39.885621
ECO101,2020,BR-101/BA,943.774,Crescente,-18.076612,-39.885717
ECO101,2020,BR-101/BA,943.774,Decrescente,-18.076612,-39.885717
ECO101,2020,BR-101/BA,943.794,Crescente,-18.076768,-39.885812
ECO101,2020,BR-101/BA,943.794,Decrescente,-18.076768,-39.885812
ECO101,2020,BR-101/BA,943.814,Crescente,-18.076925,-39.885905
ECO101,2020,BR-101/BA,943.814,Decrescente,-18.076925,-39.885905
ECO101,2020,BR-101/BA,943.834,Crescente,-18.077082,-39.886
ECO101,2020,BR-101/BA,943.834,Decrescente,-18.077082,-39.886
ECO101,2020,BR-101/BA,943.854,Crescente,-18.077236,-39.886098
ECO101,2020,BR-101/BA,943.854,Decrescente,-18.077236,-39.886098
ECO101,2020,BR-101/BA,943.874,Crescente,-18.077392,-39.886194
ECO101,2020,BR-101/BA,943.874,Decrescente,-18.077392,-39.886194
ECO101,2020,BR-101/BA,943.894,Crescente,-18.077548,-39.88629
ECO101,2020,BR-101/BA,943.894,Decrescente,-18.077548,-39.88629
ECO101,2020,BR-101/BA,943.914,Crescente,-18.077704,-39.886384
ECO101,2020,BR-101/BA,943.914,Decrescente,-18.077704,-39.886384
ECO101,2020,BR-101/BA,943.934,Crescente,-18.07786,-39.88648
ECO101,2020,BR-101/BA,943.934,Decrescente,-18.07786,-39.88648
ECO101,2020,BR-101/BA,943.954,Crescente,-18.078014,-39.886578
ECO101,2020,BR-101/BA,943.954,Decrescente,-18.078014,-39.886578
ECO101,2020,BR-101/BA,943.974,Crescente,-18.078166,-39.88668
ECO101,2020,BR-101/BA,943.974,Decrescente,-18.078166,-39.88668
ECO101,2020,BR-101/BA,943.994,Crescente,-18.078317,-39.886784
ECO101,2020,BR-101/BA,943.994,Decrescente,-18.078317,-39.886784
ECO101,2020,BR-101/BA,944.014,Crescente,-18.07847,-39.886895
ECO101,2020,BR-101/BA,944.014,Decrescente,-18.07847,-39.886895
ECO101,2020,BR-101/BA,944.034,Crescente,-18.078611,-39.887
ECO101,2020,BR-101/BA,944.034,Decrescente,-18.078611,-39.887
ECO101,2020,BR-101/BA,944.054,Crescente,-18.078756,-39.887113
ECO101,2020,BR-101/BA,944.054,Decrescente,-18.078756,-39.887113
ECO101,2020,BR-101/BA,944.074,Crescente,-18.078899,-39.887227
ECO101,2020,BR-101/BA,944.074,Decrescente,-18.078899,-39.887227
ECO101,2020,BR-101/BA,944.094,Crescente,-18.079039,-39.887344
ECO101,2020,BR-101/BA,944.094,Decrescente,-18.079039,-39.887344
ECO101,2020,BR-101/BA,944.114,Crescente,-18.079182,-39.887469
ECO101,2020,BR-101/BA,944.114,Decrescente,-18.079182,-39.887469
ECO101,2020,BR-101/BA,944.134,Crescente,-18.079312,-39.887588
ECO101,2020,BR-101/BA,944.134,Decrescente,-18.079312,-39.887588
ECO101,2020,BR-101/BA,944.154,Crescente,-18.079444,-39.887714
ECO101,2020,BR-101/BA,944.154,Decrescente,-18.079444,-39.887714
ECO101,2020,BR-101/BA,944.174,Crescente,-18.079575,-39.887841
ECO101,2020,BR-101/BA,944.174,Decrescente,-18.079575,-39.887841
ECO101,2020,BR-101/BA,944.194,Crescente,-18.079714,-39.887972
ECO101,2020,BR-101/BA,944.194,Decrescente,-18.079714,-39.887972
ECO101,2020,BR-101/BA,944.214,Crescente,-18.079838,-39.888096
ECO101,2020,BR-101/BA,944.214,Decrescente,-18.079838,-39.888096
ECO101,2020,BR-101/BA,944.234,Crescente,-18.079965,-39.888227
ECO101,2020,BR-101/BA,944.234,Decrescente,-18.079965,-39.888227
ECO101,2020,BR-101/BA,944.254,Crescente,-18.080093,-39.888358
ECO101,2020,BR-101/BA,944.254,Decrescente,-18.080093,-39.888358
ECO101,2020,BR-101/BA,944.274,Crescente,-18.080221,-39.888489
ECO101,2020,BR-101/BA,944.274,Decrescente,-18.080221,-39.888489
ECO101,2020,BR-101/BA,944.294,Crescente,-18.080353,-39.888624
ECO101,2020,BR-101/BA,944.294,Decrescente,-18.080353,-39.888624
ECO101,2020,BR-101/BA,944.314,Crescente,-18.080477,-39.88875
ECO101,2020,BR-101/BA,944.314,Decrescente,-18.080477,-39.88875
ECO101,2020,BR-101/BA,944.334,Crescente,-18.080604,-39.888881
ECO101,2020,BR-101/BA,944.334,Decrescente,-18.080604,-39.888881
ECO101,2020,BR-101/BA,944.354,Crescente,-18.080732,-39.889012
ECO101,2020,BR-101/BA,944.354,Decrescente,-18.080732,-39.889012
ECO101,2020,BR-101/BA,944.374,Crescente,-18.08086,-39.889143
ECO101,2020,BR-101/BA,944.374,Decrescente,-18.08086,-39.889143
ECO101,2020,BR-101/BA,944.394,Crescente,-18.080988,-39.889273
ECO101,2020,BR-101/BA,944.394,Decrescente,-18.080988,-39.889273
ECO101,2020,BR-101/BA,944.414,Crescente,-18.081116,-39.889404
ECO101,2020,BR-101/BA,944.414,Decrescente,-18.081116,-39.889404
ECO101,2020,BR-101/BA,944.434,Crescente,-18.081245,-39.889534
ECO101,2020,BR-101/BA,944.434,Decrescente,-18.081245,-39.889534
ECO101,2020,BR-101/BA,944.454,Crescente,-18.081374,-39.889663
ECO101,2020,BR-101/BA,944.454,Decrescente,-18.081374,-39.889663
ECO101,2020,BR-101/BA,944.474,Crescente,-18.081502,-39.889793
ECO101,2020,BR-101/BA,944.474,Decrescente,-18.081502,-39.889793
ECO101,2020,BR-101/BA,944.494,Crescente,-18.081631,-39.889924
ECO101,2020,BR-101/BA,944.494,Decrescente,-18.081631,-39.889924
ECO101,2020,BR-101/BA,944.514,Crescente,-18.081759,-39.890054
ECO101,2020,BR-101/BA,944.514,Decrescente,-18.081759,-39.890054
ECO101,2020,BR-101/BA,944.534,Crescente,-18.081886,-39.890185
ECO101,2020,BR-101/BA,944.534,Decrescente,-18.081886,-39.890185
ECO101,2020,BR-101/BA,944.554,Crescente,-18.082012,-39.890313
ECO101,2020,BR-101/BA,944.554,Decrescente,-18.082012,-39.890313
ECO101,2020,BR-101/BA,944.574,Crescente,-18.082142,-39.890447
ECO101,2020,BR-101/BA,944.574,Decrescente,-18.082142,-39.890447
ECO101,2020,BR-101/BA,944.594,Crescente,-18.082269,-39.890578
ECO101,2020,BR-101/BA,944.594,Decrescente,-18.082269,-39.890578
ECO101,2020,BR-101/BA,944.614,Crescente,-18.082396,-39.89071
ECO101,2020,BR-101/BA,944.614,Decrescente,-18.082396,-39.89071
ECO101,2020,BR-101/BA,944.634,Crescente,-18.082524,-39.89084
ECO101,2020,BR-101/BA,944.634,Decrescente,-18.082524,-39.89084
ECO101,2020,BR-101/BA,944.654,Crescente,-18.082653,-39.89097
ECO101,2020,BR-101/BA,944.654,Decrescente,-18.082653,-39.89097
ECO101,2020,BR-101/BA,944.674,Crescente,-18.082782,-39.8911
ECO101,2020,BR-101/BA,944.674,Decrescente,-18.082782,-39.8911
ECO101,2020,BR-101/BA,944.694,Crescente,-18.08291,-39.891231
ECO101,2020,BR-101/BA,944.694,Decrescente,-18.08291,-39.891231
ECO101,2020,BR-101/BA,944.714,Crescente,-18.083038,-39.891362
ECO101,2020,BR-101/BA,944.714,Decrescente,-18.083038,-39.891362
ECO101,2020,BR-101/BA,944.734,Crescente,-18.083165,-39.891492
ECO101,2020,BR-101/BA,944.734,Decrescente,-18.083165,-39.891492
ECO101,2020,BR-101/BA,944.754,Crescente,-18.083294,-39.891623
ECO101,2020,BR-101/BA,944.754,Decrescente,-18.083294,-39.891623
ECO101,2020,BR-101/BA,944.774,Crescente,-18.083423,-39.891752
ECO101,2020,BR-101/BA,944.774,Decrescente,-18.083423,-39.891752
ECO101,2020,BR-101/BA,944.794,Crescente,-18.083552,-39.891882
ECO101,2020,BR-101/BA,944.794,Decrescente,-18.083552,-39.891882
ECO101,2020,BR-101/BA,944.814,Crescente,-18.083681,-39.892012
ECO101,2020,BR-101/BA,944.814,Decrescente,-18.083681,-39.892012
ECO101,2020,BR-101/BA,944.834,Crescente,-18.08381,-39.892141
ECO101,2020,BR-101/BA,944.834,Decrescente,-18.08381,-39.892141
ECO101,2020,BR-101/BA,944.854,Crescente,-18.083938,-39.892271
ECO101,2020,BR-101/BA,944.854,Decrescente,-18.083938,-39.892271
ECO101,2020,BR-101/BA,944.874,Crescente,-18.084065,-39.892403
ECO101,2020,BR-101/BA,944.874,Decrescente,-18.084065,-39.892403
ECO101,2020,BR-101/BA,944.894,Crescente,-18.084191,-39.892535
ECO101,2020,BR-101/BA,944.894,Decrescente,-18.084191,-39.892535
ECO101,2020,BR-101/BA,944.914,Crescente,-18.084317,-39.892668
ECO101,2020,BR-101/BA,944.914,Decrescente,-18.084317,-39.892668
ECO101,2020,BR-101/BA,944.934,Crescente,-18.084444,-39.8928
ECO101,2020,BR-101/BA,944.934,Decrescente,-18.084444,-39.8928
ECO101,2020,BR-101/BA,944.954,Crescente,-18.084571,-39.892931
ECO101,2020,BR-101/BA,944.954,Decrescente,-18.084571,-39.892931
ECO101,2020,BR-101/BA,944.974,Crescente,-18.0847,-39.893061
ECO101,2020,BR-101/BA,944.974,Decrescente,-18.0847,-39.893061
ECO101,2020,BR-101/BA,944.994,Crescente,-18.084828,-39.893191
ECO101,2020,BR-101/BA,944.994,Decrescente,-18.084828,-39.893191
ECO101,2020,BR-101/BA,945.014,Crescente,-18.084956,-39.893322
ECO101,2020,BR-101/BA,945.014,Decrescente,-18.084956,-39.893322
ECO101,2020,BR-101/BA,945.034,Crescente,-18.085079,-39.893449
ECO101,2020,BR-101/BA,945.034,Decrescente,-18.085079,-39.893449
ECO101,2020,BR-101/BA,945.054,Crescente,-18.085212,-39.893584
ECO101,2020,BR-101/BA,945.054,Decrescente,-18.085212,-39.893584
ECO101,2020,BR-101/BA,945.074,Crescente,-18.085341,-39.893713
ECO101,2020,BR-101/BA,945.074,Decrescente,-18.085341,-39.893713
ECO101,2020,BR-101/BA,945.094,Crescente,-18.085471,-39.893842
ECO101,2020,BR-101/BA,945.094,Decrescente,-18.085471,-39.893842
ECO101,2020,BR-101/BA,945.114,Crescente,-18.0856,-39.893971
ECO101,2020,BR-101/BA,945.114,Decrescente,-18.0856,-39.893971
ECO101,2020,BR-101/BA,945.134,Crescente,-18.08573,-39.8941
ECO101,2020,BR-101/BA,945.134,Decrescente,-18.08573,-39.8941
ECO101,2020,BR-101/BA,945.154,Crescente,-18.085863,-39.894226
ECO101,2020,BR-101/BA,945.154,Decrescente,-18.085863,-39.894226
ECO101,2020,BR-101/BA,945.174,Crescente,-18.085999,-39.894347
ECO101,2020,BR-101/BA,945.174,Decrescente,-18.085999,-39.894347
ECO101,2020,BR-101/BA,945.194,Crescente,-18.086141,-39.894463
ECO101,2020,BR-101/BA,945.194,Decrescente,-18.086141,-39.894463
ECO101,2020,BR-101/BA,945.214,Crescente,-18.086286,-39.894574
ECO101,2020,BR-101/BA,945.214,Decrescente,-18.086286,-39.894574
ECO101,2020,BR-101/BA,945.234,Crescente,-18.086435,-39.894681
ECO101,2020,BR-101/BA,945.234,Decrescente,-18.086435,-39.894681
ECO101,2020,BR-101/BA,945.254,Crescente,-18.086587,-39.894782
ECO101,2020,BR-101/BA,945.254,Decrescente,-18.086587,-39.894782
ECO101,2020,BR-101/BA,945.274,Crescente,-18.086743,-39.894878
ECO101,2020,BR-101/BA,945.274,Decrescente,-18.086743,-39.894878
ECO101,2020,BR-101/BA,945.294,Crescente,-18.086907,-39.894972
ECO101,2020,BR-101/BA,945.294,Decrescente,-18.086907,-39.894972
ECO101,2020,BR-101/BA,945.314,Crescente,-18.087062,-39.895056
ECO101,2020,BR-101/BA,945.314,Decrescente,-18.087062,-39.895056
ECO101,2020,BR-101/BA,945.334,Crescente,-18.08722,-39.895138
ECO101,2020,BR-101/BA,945.334,Decrescente,-18.08722,-39.895138
ECO101,2020,BR-101/BA,945.354,Crescente,-18.087382,-39.895214
ECO101,2020,BR-101/BA,945.354,Decrescente,-18.087382,-39.895214
ECO101,2020,BR-101/BA,945.374,Crescente,-18.087558,-39.895289
ECO101,2020,BR-101/BA,945.374,Decrescente,-18.087558,-39.895289
ECO101,2020,BR-101/BA,945.394,Crescente,-18.087729,-39.895355
ECO101,2020,BR-101/BA,945.394,Decrescente,-18.087729,-39.895355
ECO101,2020,BR-101/BA,945.414,Crescente,-18.087902,-39.895414
ECO101,2020,BR-101/BA,945.414,Decrescente,-18.087902,-39.895414
ECO101,2020,BR-101/BA,945.434,Crescente,-18.088077,-39.895466
ECO101,2020,BR-101/BA,945.434,Decrescente,-18.088077,-39.895466
ECO101,2020,BR-101/BA,945.454,Crescente,-18.088254,-39.895512
ECO101,2020,BR-101/BA,945.454,Decrescente,-18.088254,-39.895512
ECO101,2020,BR-101/BA,945.474,Crescente,-18.088433,-39.895552
ECO101,2020,BR-101/BA,945.474,Decrescente,-18.088433,-39.895552
ECO101,2020,BR-101/BA,945.494,Crescente,-18.088613,-39.895581
ECO101,2020,BR-101/BA,945.494,Decrescente,-18.088613,-39.895581
ECO101,2020,BR-101/BA,945.514,Crescente,-18.088795,-39.895601
ECO101,2020,BR-101/BA,945.514,Decrescente,-18.088795,-39.895601
ECO101,2020,BR-101/BA,945.534,Crescente,-18.088977,-39.895621
ECO101,2020,BR-101/BA,945.534,Decrescente,-18.088977,-39.895621
ECO101,2020,BR-101/BA,945.554,Crescente,-18.089159,-39.895642
ECO101,2020,BR-101/BA,945.554,Decrescente,-18.089159,-39.895642
ECO101,2020,BR-101/BA,945.574,Crescente,-18.08934,-39.895662
ECO101,2020,BR-101/BA,945.574,Decrescente,-18.08934,-39.895662
ECO101,2020,BR-101/BA,945.594,Crescente,-18.089523,-39.895664
ECO101,2020,BR-101/BA,945.594,Decrescente,-18.089523,-39.895664
ECO101,2020,BR-101/BA,945.614,Crescente,-18.089706,-39.895658
ECO101,2020,BR-101/BA,945.614,Decrescente,-18.089706,-39.895658
ECO101,2020,BR-101/BA,945.634,Crescente,-18.089888,-39.895649
ECO101,2020,BR-101/BA,945.634,Decrescente,-18.089888,-39.895649
ECO101,2020,BR-101/BA,945.654,Crescente,-18.090071,-39.895636
ECO101,2020,BR-101/BA,945.654,Decrescente,-18.090071,-39.895636
ECO101,2020,BR-101/BA,945.674,Crescente,-18.090252,-39.895615
ECO101,2020,BR-101/BA,945.674,Decrescente,-18.090252,-39.895615
ECO101,2020,BR-101/BA,945.694,Crescente,-18.090433,-39.895587
ECO101,2020,BR-101/BA,945.694,Decrescente,-18.090433,-39.895587
ECO101,2020,BR-101/BA,945.714,Crescente,-18.090611,-39.895545
ECO101,2020,BR-101/BA,945.714,Decrescente,-18.090611,-39.895545
ECO101,2020,BR-101/BA,945.734,Crescente,-18.090788,-39.895497
ECO101,2020,BR-101/BA,945.734,Decrescente,-18.090788,-39.895497
ECO101,2020,BR-101/BA,945.754,Crescente,-18.090964,-39.895447
ECO101,2020,BR-101/BA,945.754,Decrescente,-18.090964,-39.895447
ECO101,2020,BR-101/BA,945.774,Crescente,-18.091139,-39.895396
ECO101,2020,BR-101/BA,945.774,Decrescente,-18.091139,-39.895396
ECO101,2020,BR-101/BA,945.794,Crescente,-18.091314,-39.895344
ECO101,2020,BR-101/BA,945.794,Decrescente,-18.091314,-39.895344
ECO101,2020,BR-101/BA,945.814,Crescente,-18.091483,-39.895295
ECO101,2020,BR-101/BA,945.814,Decrescente,-18.091483,-39.895295
ECO101,2020,BR-101/BA,945.834,Crescente,-18.091666,-39.895242
ECO101,2020,BR-101/BA,945.834,Decrescente,-18.091666,-39.895242
ECO101,2020,BR-101/BA,945.854,Crescente,-18.091841,-39.89519
ECO101,2020,BR-101/BA,945.854,Decrescente,-18.091841,-39.89519
ECO101,2020,BR-101/BA,945.874,Crescente,-18.092017,-39.89514
ECO101,2020,BR-101/BA,945.874,Decrescente,-18.092017,-39.89514
ECO101,2020,BR-101/BA,945.894,Crescente,-18.092193,-39.895091
ECO101,2020,BR-101/BA,945.894,Decrescente,-18.092193,-39.895091
ECO101,2020,BR-101/BA,945.914,Crescente,-18.09237,-39.895044
ECO101,2020,BR-101/BA,945.914,Decrescente,-18.09237,-39.895044
ECO101,2020,BR-101/BA,945.934,Crescente,-18.092545,-39.894992
ECO101,2020,BR-101/BA,945.934,Decrescente,-18.092545,-39.894992
ECO101,2020,BR-101/BA,945.954,Crescente,-18.09272,-39.89494
ECO101,2020,BR-101/BA,945.954,Decrescente,-18.09272,-39.89494
ECO101,2020,BR-101/BA,945.974,Crescente,-18.092896,-39.894888
ECO101,2020,BR-101/BA,945.974,Decrescente,-18.092896,-39.894888
ECO101,2020,BR-101/BA,945.994,Crescente,-18.093072,-39.894837
ECO101,2020,BR-101/BA,945.994,Decrescente,-18.093072,-39.894837
ECO101,2020,BR-101/BA,946.014,Crescente,-18.093248,-39.894788
ECO101,2020,BR-101/BA,946.014,Decrescente,-18.093248,-39.894788
ECO101,2020,BR-101/BA,946.034,Crescente,-18.093424,-39.894738
ECO101,2020,BR-101/BA,946.034,Decrescente,-18.093424,-39.894738
ECO101,2020,BR-101/BA,946.054,Crescente,-18.093599,-39.894684
ECO101,2020,BR-101/BA,946.054,Decrescente,-18.093599,-39.894684
ECO101,2020,BR-101/BA,946.074,Crescente,-18.093774,-39.894633
ECO101,2020,BR-101/BA,946.074,Decrescente,-18.093774,-39.894633
ECO101,2020,BR-101/BA,946.094,Crescente,-18.093951,-39.894586
ECO101,2020,BR-101/BA,946.094,Decrescente,-18.093951,-39.894586
ECO101,2020,BR-101/BA,946.114,Crescente,-18.094128,-39.894543
ECO101,2020,BR-101/BA,946.114,Decrescente,-18.094128,-39.894543
ECO101,2020,BR-101/BA,946.134,Crescente,-18.094306,-39.894498
ECO101,2020,BR-101/BA,946.134,Decrescente,-18.094306,-39.894498
ECO101,2020,BR-101/BA,946.154,Crescente,-18.094483,-39.894452
ECO101,2020,BR-101/BA,946.154,Decrescente,-18.094483,-39.894452
ECO101,2020,BR-101/BA,946.174,Crescente,-18.094659,-39.894405
ECO101,2020,BR-101/BA,946.174,Decrescente,-18.094659,-39.894405
ECO101,2020,BR-101/BA,946.194,Crescente,-18.094837,-39.89436
ECO101,2020,BR-101/BA,946.194,Decrescente,-18.094837,-39.89436
ECO101,2020,BR-101/BA,946.214,Crescente,-18.095015,-39.894318
ECO101,2020,BR-101/BA,946.214,Decrescente,-18.095015,-39.894318
ECO101,2020,BR-101/BA,946.234,Crescente,-18.095193,-39.894277
ECO101,2020,BR-101/BA,946.234,Decrescente,-18.095193,-39.894277
ECO101,2020,BR-101/BA,946.254,Crescente,-18.095372,-39.894239
ECO101,2020,BR-101/BA,946.254,Decrescente,-18.095372,-39.894239
ECO101,2020,BR-101/BA,946.274,Crescente,-18.095551,-39.894204
ECO101,2020,BR-101/BA,946.274,Decrescente,-18.095551,-39.894204
ECO101,2020,BR-101/BA,946.294,Crescente,-18.095732,-39.894173
ECO101,2020,BR-101/BA,946.294,Decrescente,-18.095732,-39.894173
ECO101,2020,BR-101/BA,946.314,Crescente,-18.095912,-39.894143
ECO101,2020,BR-101/BA,946.314,Decrescente,-18.095912,-39.894143
ECO101,2020,BR-101/BA,946.334,Crescente,-18.096093,-39.894117
ECO101,2020,BR-101/BA,946.334,Decrescente,-18.096093,-39.894117
ECO101,2020,BR-101/BA,946.354,Crescente,-18.096272,-39.894088
ECO101,2020,BR-101/BA,946.354,Decrescente,-18.096272,-39.894088
ECO101,2020,BR-101/BA,946.374,Crescente,-18.096451,-39.894046
ECO101,2020,BR-101/BA,946.374,Decrescente,-18.096451,-39.894046
ECO101,2020,BR-101/BA,946.394,Crescente,-18.09663,-39.894006
ECO101,2020,BR-101/BA,946.394,Decrescente,-18.09663,-39.894006
ECO101,2020,BR-101/BA,946.414,Crescente,-18.096803,-39.893949
ECO101,2020,BR-101/BA,946.414,Decrescente,-18.096803,-39.893949
ECO101,2020,BR-101/BA,946.434,Crescente,-18.096981,-39.893906
ECO101,2020,BR-101/BA,946.434,Decrescente,-18.096981,-39.893906
ECO101,2020,BR-101/BA,946.454,Crescente,-18.097161,-39.893873
ECO101,2020,BR-101/BA,946.454,Decrescente,-18.097161,-39.893873
ECO101,2020,BR-101/BA,946.474,Crescente,-18.097344,-39.89383
ECO101,2020,BR-101/BA,946.474,Decrescente,-18.097344,-39.89383
ECO101,2020,BR-101/BA,946.494,Crescente,-18.0975,-39.893771
ECO101,2020,BR-101/BA,946.494,Decrescente,-18.0975,-39.893771
ECO101,2020,BR-101/BA,946.514,Crescente,-18.097685,-39.893721
ECO101,2020,BR-101/BA,946.514,Decrescente,-18.097685,-39.893721
ECO101,2020,BR-101/BA,946.534,Crescente,-18.097862,-39.893673
ECO101,2020,BR-101/BA,946.534,Decrescente,-18.097862,-39.893673
ECO101,2020,BR-101/BA,946.554,Crescente,-18.098038,-39.893623
ECO101,2020,BR-101/BA,946.554,Decrescente,-18.098038,-39.893623
ECO101,2020,BR-101/BA,946.574,Crescente,-18.098215,-39.893576
ECO101,2020,BR-101/BA,946.574,Decrescente,-18.098215,-39.893576
ECO101,2020,BR-101/BA,946.594,Crescente,-18.098391,-39.89353
ECO101,2020,BR-101/BA,946.594,Decrescente,-18.098391,-39.89353
ECO101,2020,BR-101/BA,946.614,Crescente,-18.098568,-39.893483
ECO101,2020,BR-101/BA,946.614,Decrescente,-18.098568,-39.893483
ECO101,2020,BR-101/BA,946.634,Crescente,-18.098745,-39.893436
ECO101,2020,BR-101/BA,946.634,Decrescente,-18.098745,-39.893436
ECO101,2020,BR-101/BA,946.654,Crescente,-18.098922,-39.893389
